CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage sages-femmes
67385;Ratzwiller;3_intermediaire
67386;Rauwiller;3_intermediaire
67387;Reichsfeld;3_intermediaire
67388;Reichshoffen;3_intermediaire
67389;Reichstett;3_intermediaire
67391;Reinhardsmunster;3_intermediaire
67392;Reipertswiller;3_intermediaire
67394;Retschwiller;3_intermediaire
67395;Reutenbourg;1_Tres_sous_dotee
67396;Rexingen;3_intermediaire
67397;Rhinau;3_intermediaire
67398;Richtolsheim;3_intermediaire
67400;Riedseltz;1_Tres_sous_dotee
67401;Rimsdorf;3_intermediaire
67403;Ringendorf;3_intermediaire
67404;Rittershoffen;3_intermediaire
67405;Rœschwoog;3_intermediaire
67406;Rohr;3_intermediaire
67407;Rohrwiller;3_intermediaire
67408;Romanswiller;1_Tres_sous_dotee
67409;Roppenheim;3_intermediaire
67410;Rosenwiller;3_intermediaire
67411;Rosheim;3_intermediaire
67412;Rossfeld;3_intermediaire
67413;Rosteig;3_intermediaire
67414;Rothau;1_Tres_sous_dotee
67415;Rothbach;3_intermediaire
67416;Rott;1_Tres_sous_dotee
67417;Rottelsheim;3_intermediaire
67418;Rountzenheim-Auenheim;3_intermediaire
67420;Russ;1_Tres_sous_dotee
67421;Saales;1_Tres_sous_dotee
67422;Saasenheim;3_intermediaire
67423;Saessolsheim;3_intermediaire
67424;Saint-Blaise-la-Roche;1_Tres_sous_dotee
67425;Saint-Jean-Saverne;3_intermediaire
67426;Saint-Martin;1_Tres_sous_dotee
67427;Saint-Maurice;1_Tres_sous_dotee
67428;Saint-Nabor;3_intermediaire
67429;Saint-Pierre;3_intermediaire
67430;Saint-Pierre-Bois;1_Tres_sous_dotee
67432;Salmbach;1_Tres_sous_dotee
67433;Sand;3_intermediaire
67434;Sarre-Union;3_intermediaire
67435;Sarrewerden;3_intermediaire
67436;Saulxures;1_Tres_sous_dotee
67437;Saverne;3_intermediaire
67438;Schaeffersheim;3_intermediaire
67440;Schaffhouse-près-Seltz;1_Tres_sous_dotee
67441;Schalkendorf;3_intermediaire
67442;Scharrachbergheim-Irmstett;3_intermediaire
67443;Scheibenhard;1_Tres_sous_dotee
67444;Scherlenheim;3_intermediaire
67445;Scherwiller;3_intermediaire
67446;Schillersdorf;3_intermediaire
67447;Schiltigheim;3_intermediaire
67448;Schirmeck;1_Tres_sous_dotee
67449;Schirrhein;3_intermediaire
67450;Schirrhoffen;3_intermediaire
67451;Schleithal;1_Tres_sous_dotee
67452;Schnersheim;3_intermediaire
67453;Schœnau;3_intermediaire
67454;Schœnbourg;3_intermediaire
67455;Schœnenbourg;3_intermediaire
67456;Schopperten;3_intermediaire
67458;Schweighouse-sur-Moder;3_intermediaire
67459;Schwenheim;3_intermediaire
67460;Schwindratzheim;3_intermediaire
67461;Schwobsheim;3_intermediaire
67462;Sélestat;3_intermediaire
67463;Seltz;1_Tres_sous_dotee
67464;Sermersheim;3_intermediaire
67465;Sessenheim;3_intermediaire
67466;Siegen;1_Tres_sous_dotee
67467;Siewiller;3_intermediaire
67468;Siltzheim;3_intermediaire
67470;Solbach;1_Tres_sous_dotee
67471;Souffelweyersheim;3_intermediaire
67472;Soufflenheim;3_intermediaire
67473;Soultz-les-Bains;3_intermediaire
67474;Soultz-sous-Forêts;3_intermediaire
67475;Sparsbach;3_intermediaire
67476;Stattmatten;3_intermediaire
67477;Steige;1_Tres_sous_dotee
67478;Steinbourg;3_intermediaire
67479;Steinseltz;1_Tres_sous_dotee
67480;Still;3_intermediaire
67481;Stotzheim;3_intermediaire
67482;Strasbourg;3_intermediaire
67483;Struth;3_intermediaire
67484;Stundwiller;3_intermediaire
67485;Stutzheim-Offenheim;3_intermediaire
67486;Sundhouse;3_intermediaire
67487;Surbourg;3_intermediaire
67488;Thal-Drulingen;3_intermediaire
67489;Thal-Marmoutier;3_intermediaire
67490;Thanvillé;1_Tres_sous_dotee
67491;Tieffenbach;3_intermediaire
67492;Traenheim;3_intermediaire
67493;Triembach-au-Val;1_Tres_sous_dotee
67494;Trimbach;1_Tres_sous_dotee
67495;Truchtersheim;3_intermediaire
67497;Uhlwiller;3_intermediaire
67498;Uhrwiller;3_intermediaire
67499;Urbeis;1_Tres_sous_dotee
67500;Urmatt;1_Tres_sous_dotee
67501;Uttenheim;3_intermediaire
67502;Uttenhoffen;3_intermediaire
67503;Uttwiller;3_intermediaire
67504;Valff;3_intermediaire
67505;La Vancelle;1_Tres_sous_dotee
67506;Vendenheim;3_intermediaire
67507;Villé;1_Tres_sous_dotee
67508;Vœllerdingen;3_intermediaire
67509;Volksberg;3_intermediaire
67510;Wahlenheim;3_intermediaire
67511;Walbourg;3_intermediaire
67513;Waldersbach;1_Tres_sous_dotee
67514;Waldhambach;3_intermediaire
67515;Waldolwisheim;3_intermediaire
67516;Waltenheim-sur-Zorn;3_intermediaire
67517;Wangen;3_intermediaire
67519;La Wantzenau;3_intermediaire
67520;Wasselonne;1_Tres_sous_dotee
67521;Weinbourg;3_intermediaire
67522;Weislingen;3_intermediaire
67523;Weitbruch;3_intermediaire
67524;Weiterswiller;3_intermediaire
67525;Westhoffen;1_Tres_sous_dotee
67526;Westhouse;3_intermediaire
67527;Westhouse-Marmoutier;1_Tres_sous_dotee
67528;Weyer;3_intermediaire
67529;Weyersheim;3_intermediaire
67530;Wickersheim-Wilshausen;3_intermediaire
67531;Wildersbach;1_Tres_sous_dotee
67532;Willgottheim;1_Tres_sous_dotee
67534;Wilwisheim;3_intermediaire
67535;Wimmenau;3_intermediaire
67536;Windstein;3_intermediaire
67537;Wingen;3_intermediaire
67538;Wingen-sur-Moder;3_intermediaire
67539;Wingersheim les Quatre Bans;3_intermediaire
67540;Wintershouse;3_intermediaire
67541;Wintzenbach;1_Tres_sous_dotee
67542;Wintzenheim-Kochersberg;1_Tres_sous_dotee
67543;Wisches;1_Tres_sous_dotee
67544;Wissembourg;1_Tres_sous_dotee
67545;Witternheim;3_intermediaire
67546;Wittersheim;3_intermediaire
67547;Wittisheim;3_intermediaire
67548;Wiwersheim;3_intermediaire
67550;Wœrth;3_intermediaire
67551;Wolfisheim;3_intermediaire
67552;Wolfskirchen;3_intermediaire
67553;Wolschheim;3_intermediaire
67554;Wolxheim;3_intermediaire
67555;Zehnacker;1_Tres_sous_dotee
67556;Zeinheim;1_Tres_sous_dotee
67557;Zellwiller;3_intermediaire
67558;Zinswiller;3_intermediaire
67559;Zittersheim;3_intermediaire
68001;Algolsheim;3_intermediaire
68002;Altenach;3_intermediaire
68004;Altkirch;3_intermediaire
68005;Ammerschwihr;1_Tres_sous_dotee
68006;Bernwiller;5_Sur_dotee
68007;Andolsheim;4_Tres_dotee
68008;Appenwihr;3_intermediaire
68009;Artzenheim;3_intermediaire
68010;Aspach;3_intermediaire
68011;Aspach-le-Bas;3_intermediaire
68012;Aspach-Michelbach;3_intermediaire
68013;Attenschwiller;2_Sous_dotee
68014;Aubure;1_Tres_sous_dotee
68015;Baldersheim;3_intermediaire
68016;Balgau;3_intermediaire
68017;Ballersdorf;3_intermediaire
68018;Balschwiller;3_intermediaire
68019;Baltzenheim;3_intermediaire
68020;Bantzenheim;3_intermediaire
68021;Bartenheim;3_intermediaire
68022;Battenheim;3_intermediaire
68023;Beblenheim;3_intermediaire
68024;Bellemagny;3_intermediaire
68025;Bendorf;1_Tres_sous_dotee
68026;Bennwihr;3_intermediaire
68027;Berentzwiller;3_intermediaire
68028;Bergheim;3_intermediaire
68029;Bergholtz;3_intermediaire
68030;Bergholtzzell;3_intermediaire
68032;Berrwiller;3_intermediaire
68033;Bettendorf;1_Tres_sous_dotee
68034;Bettlach;1_Tres_sous_dotee
68035;Biederthal;1_Tres_sous_dotee
68036;Biesheim;3_intermediaire
68037;Biltzheim;3_intermediaire
68038;Bischwihr;4_Tres_dotee
68039;Bisel;1_Tres_sous_dotee
68040;Bitschwiller-lès-Thann;3_intermediaire
68041;Blodelsheim;3_intermediaire
68042;Blotzheim;2_Sous_dotee
68043;Bollwiller;3_intermediaire
68044;Le Bonhomme;1_Tres_sous_dotee
68045;Bourbach-le-Bas;3_intermediaire
68046;Bourbach-le-Haut;3_intermediaire
68049;Bouxwiller;1_Tres_sous_dotee
68050;Bréchaumont;3_intermediaire
68051;Breitenbach-Haut-Rhin;3_intermediaire
68052;Bretten;5_Sur_dotee
68054;Brinckheim;3_intermediaire
68055;Bruebach;3_intermediaire
68056;Brunstatt-Didenheim;3_intermediaire
68057;Buethwiller;3_intermediaire
68058;Buhl;3_intermediaire
68059;Burnhaupt-le-Bas;5_Sur_dotee
68060;Burnhaupt-le-Haut;5_Sur_dotee
68061;Buschwiller;2_Sous_dotee
68062;Carspach;3_intermediaire
68063;Cernay;3_intermediaire
68064;Chalampé;3_intermediaire
68065;Chavannes-sur-l'Étang;3_intermediaire
68066;Colmar;3_intermediaire
68067;Courtavon;1_Tres_sous_dotee
68068;Dannemarie;3_intermediaire
68069;Dessenheim;3_intermediaire
68071;Diefmatten;5_Sur_dotee
68072;Dietwiller;3_intermediaire
68073;Dolleren;3_intermediaire
68074;Durlinsdorf;1_Tres_sous_dotee
68075;Durmenach;1_Tres_sous_dotee
68076;Durrenentzen;3_intermediaire
68077;Eglingen;3_intermediaire
68078;Eguisheim;5_Sur_dotee
68079;Elbach;3_intermediaire
68080;Emlingen;3_intermediaire
68081;Saint-Bernard;3_intermediaire
68082;Ensisheim;3_intermediaire
68083;Eschbach-au-Val;3_intermediaire
68084;Eschentzwiller;3_intermediaire
68085;Eteimbes;3_intermediaire
68086;Falkwiller;3_intermediaire
68087;Feldbach;1_Tres_sous_dotee
68088;Feldkirch;3_intermediaire
68089;Fellering;3_intermediaire
68090;Ferrette;1_Tres_sous_dotee
68091;Fessenheim;3_intermediaire
68092;Fislis;1_Tres_sous_dotee
68093;Flaxlanden;3_intermediaire
68094;Folgensbourg;2_Sous_dotee
68095;Fortschwihr;4_Tres_dotee
68096;Franken;3_intermediaire
68097;Fréland;1_Tres_sous_dotee
68098;Friesen;1_Tres_sous_dotee
68099;Frœningen;3_intermediaire
68100;Fulleren;3_intermediaire
68101;Galfingue;4_Tres_dotee
68102;Geishouse;3_intermediaire
68103;Geispitzen;3_intermediaire
68104;Geiswasser;3_intermediaire
68105;Gildwiller;5_Sur_dotee
68106;Goldbach-Altenbach;3_intermediaire
68107;Gommersdorf;3_intermediaire
68109;Griesbach-au-Val;3_intermediaire
68110;Grussenheim;3_intermediaire
68111;Gueberschwihr;3_intermediaire
68112;Guebwiller;3_intermediaire
68113;Guémar;3_intermediaire
68114;Guevenatten;3_intermediaire
68115;Guewenheim;3_intermediaire
68116;Gundolsheim;3_intermediaire
68117;Gunsbach;3_intermediaire
68118;Habsheim;3_intermediaire
68119;Hagenbach;3_intermediaire
68120;Hagenthal-le-Bas;2_Sous_dotee
68121;Hagenthal-le-Haut;2_Sous_dotee
68122;Hartmannswiller;3_intermediaire
68123;Hattstatt;3_intermediaire
68124;Hausgauen;3_intermediaire
68125;Hecken;5_Sur_dotee
68126;Hégenheim;2_Sous_dotee
68127;Heidwiller;3_intermediaire
68128;Heimersdorf;1_Tres_sous_dotee
68129;Heimsbrunn;4_Tres_dotee
68130;Heiteren;3_intermediaire
68131;Heiwiller;3_intermediaire
68132;Helfrantzkirch;3_intermediaire
68134;Herrlisheim-près-Colmar;5_Sur_dotee
68135;Hésingue;2_Sous_dotee
68136;Hettenschlag;3_intermediaire
68137;Hindlingen;1_Tres_sous_dotee
68138;Hirsingue;1_Tres_sous_dotee
68139;Hirtzbach;1_Tres_sous_dotee
68140;Hirtzfelden;3_intermediaire
68141;Hochstatt;3_intermediaire
68142;Hohrod;3_intermediaire
68143;Porte du Ried;4_Tres_dotee
68144;Hombourg;3_intermediaire
68145;Horbourg-Wihr;4_Tres_dotee
68146;Houssen;4_Tres_dotee
68147;Hunawihr;3_intermediaire
68148;Hundsbach;3_intermediaire
68149;Huningue;2_Sous_dotee
68150;Husseren-les-Châteaux;5_Sur_dotee
68151;Husseren-Wesserling;3_intermediaire
68152;Illfurth;3_intermediaire
68153;Illhaeusern;3_intermediaire
68154;Illzach;3_intermediaire
68155;Ingersheim;4_Tres_dotee
68156;Issenheim;3_intermediaire
68157;Jebsheim;4_Tres_dotee
68158;Jettingen;3_intermediaire
68159;Jungholtz;3_intermediaire
68160;Kappelen;3_intermediaire
68161;Katzenthal;4_Tres_dotee
68162;Kaysersberg Vignoble;1_Tres_sous_dotee
68163;Kembs;3_intermediaire
68165;Kiffis;1_Tres_sous_dotee
68166;Kingersheim;4_Tres_dotee
68167;Kirchberg;3_intermediaire
68168;Knœringue;2_Sous_dotee
68169;Kœstlach;1_Tres_sous_dotee
68170;Kœtzingue;3_intermediaire
68171;Kruth;3_intermediaire
68172;Kunheim;3_intermediaire
68173;Labaroche;1_Tres_sous_dotee
68174;Landser;3_intermediaire
68175;Lapoutroie;1_Tres_sous_dotee
68176;Largitzen;1_Tres_sous_dotee
68177;Lautenbach;3_intermediaire
68178;Lautenbachzell;3_intermediaire
68179;Lauw;3_intermediaire
68180;Leimbach;3_intermediaire
68181;Levoncourt;1_Tres_sous_dotee
68182;Leymen;2_Sous_dotee
68183;Liebenswiller;2_Sous_dotee
68184;Liebsdorf;1_Tres_sous_dotee
68185;Lièpvre;1_Tres_sous_dotee
68186;Ligsdorf;1_Tres_sous_dotee
68187;Linsdorf;1_Tres_sous_dotee
68188;Linthal;3_intermediaire
68189;Logelheim;3_intermediaire
68190;Lucelle;1_Tres_sous_dotee
68191;Luemschwiller;3_intermediaire
68192;Valdieu-Lutran;3_intermediaire
68193;Luttenbach-près-Munster;3_intermediaire
68194;Lutter;1_Tres_sous_dotee
68195;Lutterbach;4_Tres_dotee
68196;Magny;3_intermediaire
68197;Magstatt-le-Bas;3_intermediaire
68198;Magstatt-le-Haut;3_intermediaire
68199;Malmerspach;3_intermediaire
68200;Manspach;3_intermediaire
68201;Masevaux-Niederbruck;3_intermediaire
68202;Mertzen;3_intermediaire
68203;Merxheim;3_intermediaire
68204;Metzeral;3_intermediaire
68205;Meyenheim;3_intermediaire
68207;Michelbach-le-Bas;2_Sous_dotee
68208;Michelbach-le-Haut;2_Sous_dotee
68209;Mittelwihr;3_intermediaire
68210;Mittlach;3_intermediaire
68211;Mitzach;3_intermediaire
68212;Mœrnach;1_Tres_sous_dotee
68213;Mollau;3_intermediaire
68214;Montreux-Jeune;3_intermediaire
68215;Montreux-Vieux;3_intermediaire
68216;Mooslargue;1_Tres_sous_dotee
68217;Moosch;3_intermediaire
68218;Morschwiller-le-Bas;4_Tres_dotee
68219;Le Haut Soultzbach;3_intermediaire
68221;Muespach;1_Tres_sous_dotee
68222;Muespach-le-Haut;3_intermediaire
68223;Muhlbach-sur-Munster;3_intermediaire
68224;Mulhouse;3_intermediaire
68225;Munchhouse;3_intermediaire
68226;Munster;3_intermediaire
68227;Muntzenheim;4_Tres_dotee
68228;Munwiller;3_intermediaire
68229;Murbach;3_intermediaire
68230;Nambsheim;3_intermediaire
68231;Neuf-Brisach;3_intermediaire
68232;Neuwiller;2_Sous_dotee
68234;Niederentzen;3_intermediaire
68235;Niederhergheim;3_intermediaire
68237;Niedermorschwihr;5_Sur_dotee
68238;Niffer;3_intermediaire
68239;Oberbruck;3_intermediaire
68240;Illtal;1_Tres_sous_dotee
68241;Oberentzen;3_intermediaire
68242;Oberhergheim;3_intermediaire
68243;Oberlarg;1_Tres_sous_dotee
68244;Obermorschwihr;3_intermediaire
68245;Obermorschwiller;3_intermediaire
68246;Obersaasheim;3_intermediaire
68247;Oderen;3_intermediaire
68248;Oltingue;1_Tres_sous_dotee
68249;Orbey;1_Tres_sous_dotee
68250;Orschwihr;3_intermediaire
68251;Osenbach;3_intermediaire
68252;Ostheim;4_Tres_dotee
68253;Ottmarsheim;3_intermediaire
68254;Petit-Landau;3_intermediaire
68255;Pfaffenheim;3_intermediaire
68256;Pfastatt;4_Tres_dotee
68257;Pfetterhouse;1_Tres_sous_dotee
68258;Pulversheim;3_intermediaire
68259;Raedersdorf;1_Tres_sous_dotee
68260;Raedersheim;3_intermediaire
68261;Rammersmatt;3_intermediaire
68262;Ranspach;3_intermediaire
68263;Ranspach-le-Bas;2_Sous_dotee
68264;Ranspach-le-Haut;2_Sous_dotee
68265;Rantzwiller;3_intermediaire
68266;Réguisheim;3_intermediaire
68267;Reiningue;4_Tres_dotee
68268;Retzwiller;3_intermediaire
68269;Ribeauvillé;3_intermediaire
68270;Richwiller;4_Tres_dotee
68271;Riedisheim;3_intermediaire
68273;Riespach;1_Tres_sous_dotee
68274;Rimbach-près-Guebwiller;3_intermediaire
68275;Rimbach-près-Masevaux;3_intermediaire
68276;Rimbachzell;3_intermediaire
68277;Riquewihr;3_intermediaire
68278;Rixheim;3_intermediaire
68279;Roderen;3_intermediaire
68280;Rodern;3_intermediaire
68281;Roggenhouse;3_intermediaire
68282;Romagny;3_intermediaire
68283;Rombach-le-Franc;1_Tres_sous_dotee
68284;Roppentzwiller;1_Tres_sous_dotee
68285;Rorschwihr;3_intermediaire
68286;Rosenau;2_Sous_dotee
68287;Rouffach;3_intermediaire
68288;Ruederbach;1_Tres_sous_dotee
68289;Ruelisheim;3_intermediaire
68290;Rustenhart;3_intermediaire
68291;Rumersheim-le-Haut;3_intermediaire
68292;Saint-Amarin;3_intermediaire
68293;Saint-Cosme;3_intermediaire
68294;Sainte-Croix-aux-Mines;1_Tres_sous_dotee
68295;Sainte-Croix-en-Plaine;4_Tres_dotee
68296;Saint-Hippolyte;3_intermediaire
68297;Saint-Louis;2_Sous_dotee
68298;Sainte-Marie-aux-Mines;1_Tres_sous_dotee
68299;Saint-Ulrich;3_intermediaire
68300;Sausheim;3_intermediaire
68301;Schlierbach;3_intermediaire
68302;Schweighouse-Thann;3_intermediaire
68303;Schwoben;3_intermediaire
68304;Sentheim;3_intermediaire
68305;Seppois-le-Bas;1_Tres_sous_dotee
68306;Seppois-le-Haut;1_Tres_sous_dotee
68307;Sewen;3_intermediaire
68308;Sickert;3_intermediaire
68309;Sierentz;3_intermediaire
68311;Sondernach;3_intermediaire
68312;Sondersdorf;1_Tres_sous_dotee
68313;Soppe-le-Bas;5_Sur_dotee
68315;Soultz-Haut-Rhin;3_intermediaire
68316;Soultzbach-les-Bains;3_intermediaire
68317;Soultzeren;3_intermediaire
68318;Soultzmatt;3_intermediaire
68320;Spechbach;3_intermediaire
68321;Staffelfelden;3_intermediaire
68322;Steinbach;3_intermediaire
68323;Steinbrunn-le-Bas;3_intermediaire
68324;Steinbrunn-le-Haut;3_intermediaire
68325;Steinsoultz;1_Tres_sous_dotee
68326;Sternenberg;5_Sur_dotee
68327;Stetten;3_intermediaire
68328;Storckensohn;3_intermediaire
68329;Stosswihr;3_intermediaire
68330;Strueth;3_intermediaire
68331;Sundhoffen;4_Tres_dotee
68332;Tagolsheim;3_intermediaire
68333;Tagsdorf;3_intermediaire
68334;Thann;3_intermediaire
68335;Thannenkirch;3_intermediaire
68336;Traubach-le-Bas;3_intermediaire
68337;Traubach-le-Haut;3_intermediaire
68338;Turckheim;5_Sur_dotee
68340;Ueberstrass;1_Tres_sous_dotee
68341;Uffheim;3_intermediaire
68342;Uffholtz;3_intermediaire
68343;Ungersheim;3_intermediaire
68344;Urbès;3_intermediaire
68345;Urschenheim;3_intermediaire
68347;Vieux-Ferrette;1_Tres_sous_dotee
68348;Vieux-Thann;3_intermediaire
68349;Village-Neuf;2_Sous_dotee
68350;Vœgtlinshoffen;3_intermediaire
68351;Vogelgrun;3_intermediaire
68352;Volgelsheim;3_intermediaire
68353;Wahlbach;3_intermediaire
68354;Walbach;3_intermediaire
68355;Waldighofen;1_Tres_sous_dotee
68356;Walheim;3_intermediaire
68357;Waltenheim;3_intermediaire
68358;Wasserbourg;3_intermediaire
68359;Wattwiller;3_intermediaire
68360;Weckolsheim;3_intermediaire
68361;Wegscheid;3_intermediaire
68362;Wentzwiller;2_Sous_dotee
68363;Werentzhouse;1_Tres_sous_dotee
68364;Westhalten;3_intermediaire
68365;Wettolsheim;5_Sur_dotee
68366;Wickerschwihr;4_Tres_dotee
68367;Widensolen;3_intermediaire
68368;Wihr-au-Val;3_intermediaire
68370;Wildenstein;3_intermediaire
68371;Willer;1_Tres_sous_dotee
68372;Willer-sur-Thur;3_intermediaire
68373;Winkel;1_Tres_sous_dotee
68374;Wintzenheim;5_Sur_dotee
68375;Wittelsheim;3_intermediaire
68376;Wittenheim;3_intermediaire
68377;Wittersdorf;3_intermediaire
68378;Wolfersdorf;3_intermediaire
68379;Wolfgantzen;3_intermediaire
68380;Wolschwiller;1_Tres_sous_dotee
68381;Wuenheim;3_intermediaire
68382;Zaessingue;3_intermediaire
68383;Zellenberg;3_intermediaire
68384;Zillisheim;3_intermediaire
68385;Zimmerbach;5_Sur_dotee
68386;Zimmersheim;3_intermediaire
69001;Affoux;4_Tres_dotee
69002;Aigueperse;2_Sous_dotee
69003;Albigny-sur-Saône;4_Tres_dotee
69004;Alix;3_intermediaire
69005;Ambérieux;5_Sur_dotee
69006;Amplepuis;2_Sous_dotee
69007;Ampuis;3_intermediaire
69008;Ancy;4_Tres_dotee
69009;Anse;5_Sur_dotee
69010;L'Arbresle;3_intermediaire
69012;Les Ardillats;2_Sous_dotee
69013;Arnas;3_intermediaire
69014;Aveize;3_intermediaire
69016;Azolette;3_intermediaire
69017;Bagnols;3_intermediaire
69018;Beaujeu;2_Sous_dotee
69019;Belleville-en-Beaujolais;4_Tres_dotee
69020;Belmont-d'Azergues;3_intermediaire
69021;Bessenay;3_intermediaire
69022;Bibost;3_intermediaire
69023;Blacé;3_intermediaire
69024;Val d'Oingt;3_intermediaire
69026;Le Breuil;3_intermediaire
69027;Brignais;3_intermediaire
69028;Brindas;3_intermediaire
69029;Bron;5_Sur_dotee
69030;Brullioles;3_intermediaire
69031;Brussieu;3_intermediaire
69032;Bully;3_intermediaire
69033;Cailloux-sur-Fontaines;4_Tres_dotee
69034;Caluire-et-Cuire;4_Tres_dotee
69035;Cenves;3_intermediaire
69036;Cercié;4_Tres_dotee
69037;Chambost-Allières;2_Sous_dotee
69038;Chambost-Longessaigne;2_Sous_dotee
69039;Chamelet;3_intermediaire
69040;Champagne-au-Mont-d'Or;4_Tres_dotee
69042;La Chapelle-sur-Coise;3_intermediaire
69043;Chaponost;3_intermediaire
69044;Charbonnières-les-Bains;3_intermediaire
69045;Charentay;4_Tres_dotee
69046;Charly;5_Sur_dotee
69047;Charnay;3_intermediaire
69049;Chasselay;5_Sur_dotee
69050;Châtillon;3_intermediaire
69051;Chaussan;3_intermediaire
69052;Chazay-d'Azergues;5_Sur_dotee
69053;Chénas;3_intermediaire
69054;Chénelette;2_Sous_dotee
69055;Les Chères;5_Sur_dotee
69056;Chessy;3_intermediaire
69057;Chevinay;3_intermediaire
69058;Chiroubles;4_Tres_dotee
69059;Civrieux-d'Azergues;5_Sur_dotee
69060;Claveisolles;2_Sous_dotee
69061;Cogny;3_intermediaire
69062;Coise;3_intermediaire
69063;Collonges-au-Mont-d'Or;4_Tres_dotee
69064;Condrieu;3_intermediaire
69065;Corcelles-en-Beaujolais;4_Tres_dotee
69066;Cours;2_Sous_dotee
69067;Courzieu;3_intermediaire
69068;Couzon-au-Mont-d'Or;4_Tres_dotee
69069;Craponne;3_intermediaire
69070;Cublize;2_Sous_dotee
69071;Curis-au-Mont-d'Or;4_Tres_dotee
69072;Dardilly;4_Tres_dotee
69074;Denicé;3_intermediaire
69075;Dième;4_Tres_dotee
69076;Dommartin;5_Sur_dotee
69077;Dracé;4_Tres_dotee
69078;Duerne;3_intermediaire
69080;Échalas;3_intermediaire
69081;Écully;4_Tres_dotee
69082;Émeringes;3_intermediaire
69083;Éveux;3_intermediaire
69084;Fleurie;4_Tres_dotee
69085;Fleurieu-sur-Saône;4_Tres_dotee
69086;Fleurieux-sur-l'Arbresle;3_intermediaire
69087;Fontaines-Saint-Martin;4_Tres_dotee
69088;Fontaines-sur-Saône;4_Tres_dotee
69089;Francheville;3_intermediaire
69090;Frontenas;3_intermediaire
69091;Givors;5_Sur_dotee
69092;Gleizé;3_intermediaire
69093;Grandris;2_Sous_dotee
69094;Grézieu-la-Varenne;3_intermediaire
69095;Grézieu-le-Marché;3_intermediaire
69096;Grigny;5_Sur_dotee
69097;Les Haies;3_intermediaire
69098;Les Halles;3_intermediaire
69099;Haute-Rivoire;3_intermediaire
69100;Irigny;5_Sur_dotee
69102;Joux;4_Tres_dotee
69103;Juliénas;3_intermediaire
69104;Jullié;3_intermediaire
69105;Lacenas;3_intermediaire
69106;Lachassagne;5_Sur_dotee
69107;Lamure-sur-Azergues;2_Sous_dotee
69108;Lancié;4_Tres_dotee
69109;Lantignié;2_Sous_dotee
69110;Larajasse;3_intermediaire
69111;Légny;3_intermediaire
69112;Lentilly;5_Sur_dotee
69113;Létra;3_intermediaire
69115;Limas;3_intermediaire
69116;Limonest;4_Tres_dotee
69117;Lissieu;4_Tres_dotee
69118;Loire-sur-Rhône;3_intermediaire
69119;Longes;3_intermediaire
69120;Longessaigne;3_intermediaire
69121;Lozanne;5_Sur_dotee
69122;Lucenay;5_Sur_dotee
69124;Marchampt;2_Sous_dotee
69125;Marcilly-d'Azergues;5_Sur_dotee
69126;Marcy;5_Sur_dotee
69127;Marcy-l'Étoile;3_intermediaire
69130;Meaux-la-Montagne;2_Sous_dotee
69131;Messimy;3_intermediaire
69132;Meys;3_intermediaire
69133;Millery;4_Tres_dotee
69134;Moiré;3_intermediaire
69135;Deux-Grosnes;2_Sous_dotee
69136;Montagny;4_Tres_dotee
69137;Montmelas-Saint-Sorlin;3_intermediaire
69138;Montromant;3_intermediaire
69139;Montrottier;3_intermediaire
69140;Morancé;5_Sur_dotee
69141;Mornant;3_intermediaire
69142;La Mulatière;5_Sur_dotee
69143;Neuville-sur-Saône;4_Tres_dotee
69145;Odenas;3_intermediaire
69148;Orliénas;4_Tres_dotee
69149;Oullins-Pierre-Bénite;5_Sur_dotee
69151;Le Perréon;3_intermediaire
69153;Poleymieux-au-Mont-d'Or;4_Tres_dotee
69154;Pollionnay;3_intermediaire
69155;Pomeys;3_intermediaire
69156;Pommiers;5_Sur_dotee
69157;Vindry-sur-Turdine;4_Tres_dotee
69159;Porte des Pierres Dorées;3_intermediaire
69160;Poule-les-Écharmeaux;3_intermediaire
69161;Propières;3_intermediaire
69162;Quincié-en-Beaujolais;2_Sous_dotee
69163;Quincieux;4_Tres_dotee
69164;Ranchal;2_Sous_dotee
69165;Régnié-Durette;4_Tres_dotee
69166;Riverie;3_intermediaire
69167;Rivolet;3_intermediaire
69168;Rochetaillée-sur-Saône;4_Tres_dotee
69169;Ronno;2_Sous_dotee
69170;Rontalon;3_intermediaire
69171;Sain-Bel;3_intermediaire
69172;Salles-Arbuissonnas-en-Beaujolais;3_intermediaire
69173;Sarcey;4_Tres_dotee
69174;Les Sauvages;4_Tres_dotee
69175;Savigny;3_intermediaire
69176;Soucieu-en-Jarrest;3_intermediaire
69177;Sourcieux-les-Mines;3_intermediaire
69178;Souzy;3_intermediaire
69179;Beauvallon;3_intermediaire
69180;Saint-André-la-Côte;3_intermediaire
69181;Saint-Appolinaire;2_Sous_dotee
69182;Saint-Bonnet-des-Bruyères;2_Sous_dotee
69183;Saint-Bonnet-le-Troncy;2_Sous_dotee
69184;Sainte-Catherine;3_intermediaire
69186;Saint-Clément-de-Vers;3_intermediaire
69187;Saint-Clément-les-Places;3_intermediaire
69188;Saint-Clément-sur-Valsonne;4_Tres_dotee
69189;Sainte-Colombe;3_intermediaire
69190;Sainte-Consorce;3_intermediaire
69191;Saint-Cyr-au-Mont-d'Or;4_Tres_dotee
