CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage chirurgien-dentiste
58168;Millay;1_Tres_sous_dotee
58169;Moissy-Moulinot;1_Tres_sous_dotee
58170;Monceaux-le-Comte;1_Tres_sous_dotee
58171;Montapas;1_Tres_sous_dotee
58172;Montambert;1_Tres_sous_dotee
58173;Montaron;1_Tres_sous_dotee
58174;Montenoison;1_Tres_sous_dotee
58175;Mont-et-Marré;1_Tres_sous_dotee
58176;Montigny-aux-Amognes;3_intermediaire
58177;Montigny-en-Morvan;1_Tres_sous_dotee
58178;Montigny-sur-Canne;1_Tres_sous_dotee
58179;Montreuillon;1_Tres_sous_dotee
58180;Montsauche-les-Settons;1_Tres_sous_dotee
58181;Moraches;1_Tres_sous_dotee
58182;Moulins-Engilbert;1_Tres_sous_dotee
58183;Mouron-sur-Yonne;1_Tres_sous_dotee
58184;Moussy;1_Tres_sous_dotee
58185;Moux-en-Morvan;1_Tres_sous_dotee
58186;Murlin;1_Tres_sous_dotee
58187;Myennes;1_Tres_sous_dotee
58188;Nannay;1_Tres_sous_dotee
58189;Narcy;1_Tres_sous_dotee
58190;Neuffontaines;1_Tres_sous_dotee
58191;Neuilly;1_Tres_sous_dotee
58192;Neuville-lès-Decize;1_Tres_sous_dotee
58193;Neuvy-sur-Loire;1_Tres_sous_dotee
58194;Nevers;3_intermediaire
58195;La Nocle-Maulaix;1_Tres_sous_dotee
58196;Nolay;1_Tres_sous_dotee
58197;Nuars;1_Tres_sous_dotee
58198;Oisy;1_Tres_sous_dotee
58199;Onlay;1_Tres_sous_dotee
58200;Ouagne;1_Tres_sous_dotee
58201;Oudan;1_Tres_sous_dotee
58202;Ougny;1_Tres_sous_dotee
58203;Oulon;1_Tres_sous_dotee
58204;Vaux d'Amognes;3_intermediaire
58205;Ouroux-en-Morvan;1_Tres_sous_dotee
58206;Parigny-la-Rose;1_Tres_sous_dotee
58207;Parigny-les-Vaux;3_intermediaire
58208;Pazy;1_Tres_sous_dotee
58209;Perroy;1_Tres_sous_dotee
58210;Planchez;1_Tres_sous_dotee
58211;Poil;1_Tres_sous_dotee
58212;Poiseux;3_intermediaire
58213;Pougny;1_Tres_sous_dotee
58214;Pougues-les-Eaux;3_intermediaire
58215;Pouilly-sur-Loire;1_Tres_sous_dotee
58216;Pouques-Lormes;1_Tres_sous_dotee
58217;Pousseaux;1_Tres_sous_dotee
58218;Prémery;1_Tres_sous_dotee
58219;Préporché;1_Tres_sous_dotee
58220;Raveau;1_Tres_sous_dotee
58221;Rémilly;1_Tres_sous_dotee
58222;Rix;1_Tres_sous_dotee
58223;Rouy;1_Tres_sous_dotee
58224;Ruages;1_Tres_sous_dotee
58225;Saincaize-Meauce;3_intermediaire
58226;Saint-Agnan;1_Tres_sous_dotee
58227;Saint-Amand-en-Puisaye;1_Tres_sous_dotee
58228;Saint-Andelain;1_Tres_sous_dotee
58229;Saint-André-en-Morvan;1_Tres_sous_dotee
58230;Saint-Aubin-des-Chaumes;1_Tres_sous_dotee
58231;Saint-Aubin-les-Forges;3_intermediaire
58232;Saint-Benin-d'Azy;3_intermediaire
58233;Saint-Benin-des-Bois;1_Tres_sous_dotee
58234;Saint-Bonnot;1_Tres_sous_dotee
58235;Saint-Brisson;1_Tres_sous_dotee
58236;Sainte-Colombe-des-Bois;1_Tres_sous_dotee
58237;Saint-Didier;1_Tres_sous_dotee
58238;Saint-Éloi;3_intermediaire
58239;Saint-Firmin;3_intermediaire
58240;Saint-Franchy;1_Tres_sous_dotee
58241;Saint-Germain-Chassenay;1_Tres_sous_dotee
58242;Saint-Germain-des-Bois;1_Tres_sous_dotee
58243;Saint-Gratien-Savigny;1_Tres_sous_dotee
58244;Saint-Hilaire-en-Morvan;1_Tres_sous_dotee
58245;Saint-Hilaire-Fontaine;1_Tres_sous_dotee
58246;Saint-Honoré-les-Bains;1_Tres_sous_dotee
58247;Saint-Jean-aux-Amognes;3_intermediaire
58248;Saint-Laurent-l'Abbaye;1_Tres_sous_dotee
58249;Saint-Léger-de-Fougeret;1_Tres_sous_dotee
58250;Saint-Léger-des-Vignes;1_Tres_sous_dotee
58251;Saint-Loup-des-Bois;1_Tres_sous_dotee
58252;Saint-Malo-en-Donziois;1_Tres_sous_dotee
58253;Sainte-Marie;1_Tres_sous_dotee
58254;Saint-Martin-d'Heuille;3_intermediaire
58255;Saint-Martin-du-Puy;1_Tres_sous_dotee
58256;Saint-Martin-sur-Nohain;1_Tres_sous_dotee
58257;Saint-Maurice;1_Tres_sous_dotee
58258;Saint-Ouen-sur-Loire;1_Tres_sous_dotee
58259;Saint-Parize-en-Viry;1_Tres_sous_dotee
58260;Saint-Parize-le-Châtel;3_intermediaire
58261;Saint-Père;1_Tres_sous_dotee
58262;Saint-Péreuse;1_Tres_sous_dotee
58263;Saint-Pierre-du-Mont;1_Tres_sous_dotee
58264;Saint-Pierre-le-Moûtier;1_Tres_sous_dotee
58265;Saint-Quentin-sur-Nohain;1_Tres_sous_dotee
58266;Saint-Révérien;1_Tres_sous_dotee
58267;Saint-Saulge;1_Tres_sous_dotee
58268;Saint-Seine;1_Tres_sous_dotee
58269;Saint-Sulpice;3_intermediaire
58270;Saint-Vérain;1_Tres_sous_dotee
58271;Saizy;1_Tres_sous_dotee
58272;Sardy-lès-Épiry;1_Tres_sous_dotee
58273;Sauvigny-les-Bois;1_Tres_sous_dotee
58274;Savigny-Poil-Fol;1_Tres_sous_dotee
58275;Saxi-Bourdon;3_intermediaire
58276;Sémelay;1_Tres_sous_dotee
58277;Sermages;1_Tres_sous_dotee
58278;Sermoise-sur-Loire;3_intermediaire
58279;Sichamps;1_Tres_sous_dotee
58280;Sougy-sur-Loire;1_Tres_sous_dotee
58281;Suilly-la-Tour;1_Tres_sous_dotee
58282;Surgy;1_Tres_sous_dotee
58283;Taconnay;1_Tres_sous_dotee
58284;Talon;1_Tres_sous_dotee
58285;Tamnay-en-Bazois;1_Tres_sous_dotee
58286;Tannay;1_Tres_sous_dotee
58287;Tazilly;1_Tres_sous_dotee
58288;Teigny;1_Tres_sous_dotee
58289;Ternant;1_Tres_sous_dotee
58290;Thaix;1_Tres_sous_dotee
58291;Thianges;1_Tres_sous_dotee
58292;Tintury;1_Tres_sous_dotee
58293;Toury-Lurcy;1_Tres_sous_dotee
58294;Toury-sur-Jour;1_Tres_sous_dotee
58295;Tracy-sur-Loire;1_Tres_sous_dotee
58296;Tresnay;1_Tres_sous_dotee
58297;Trois-Vèvres;1_Tres_sous_dotee
58298;Tronsanges;1_Tres_sous_dotee
58299;Trucy-l'Orgueilleux;1_Tres_sous_dotee
58300;Urzy;3_intermediaire
58301;Vandenesse;1_Tres_sous_dotee
58302;Varennes-lès-Narcy;1_Tres_sous_dotee
58303;Varennes-Vauzelles;3_intermediaire
58304;Varzy;1_Tres_sous_dotee
58305;Vauclaix;1_Tres_sous_dotee
58306;Verneuil;1_Tres_sous_dotee
58307;Vielmanay;1_Tres_sous_dotee
58308;Vignol;1_Tres_sous_dotee
58309;Villapourçon;1_Tres_sous_dotee
58310;Villiers-le-Sec;1_Tres_sous_dotee
58311;Ville-Langy;1_Tres_sous_dotee
58312;Villiers-sur-Yonne;1_Tres_sous_dotee
58313;Vitry-Laché;1_Tres_sous_dotee
59001;Abancourt;3_intermediaire
59002;Abscon;1_Tres_sous_dotee
59003;Aibes;1_Tres_sous_dotee
59004;Aix-en-Pévèle;3_intermediaire
59005;Allennes-les-Marais;2_Sous_dotee
59006;Amfroipret;1_Tres_sous_dotee
59007;Anhiers;1_Tres_sous_dotee
59008;Aniche;1_Tres_sous_dotee
59009;Villeneuve-d'Ascq;3_intermediaire
59010;Anneux;3_intermediaire
59011;Annœullin;2_Sous_dotee
59012;Anor;1_Tres_sous_dotee
59013;Anstaing;3_intermediaire
59014;Anzin;3_intermediaire
59015;Arleux;1_Tres_sous_dotee
59016;Armbouts-Cappel;3_intermediaire
59017;Armentières;1_Tres_sous_dotee
59018;Arnèke;1_Tres_sous_dotee
59019;Artres;3_intermediaire
59021;Assevent;1_Tres_sous_dotee
59022;Attiches;3_intermediaire
59023;Aubencheul-au-Bac;1_Tres_sous_dotee
59024;Auberchicourt;1_Tres_sous_dotee
59025;Aubers;3_intermediaire
59026;Aubigny-au-Bac;1_Tres_sous_dotee
59027;Aubry-du-Hainaut;2_Sous_dotee
59028;Auby;2_Sous_dotee
59029;Auchy-lez-Orchies;3_intermediaire
59031;Audignies;1_Tres_sous_dotee
59032;Aulnoy-lez-Valenciennes;3_intermediaire
59033;Aulnoye-Aymeries;1_Tres_sous_dotee
59034;Avelin;3_intermediaire
59035;Avesnelles;1_Tres_sous_dotee
59036;Avesnes-sur-Helpe;1_Tres_sous_dotee
59037;Avesnes-les-Aubert;1_Tres_sous_dotee
59038;Avesnes-le-Sec;1_Tres_sous_dotee
59039;Awoingt;3_intermediaire
59041;Bachant;1_Tres_sous_dotee
59042;Bachy;3_intermediaire
59043;Bailleul;2_Sous_dotee
59044;Baisieux;3_intermediaire
59045;Baives;1_Tres_sous_dotee
59046;Bambecque;1_Tres_sous_dotee
59047;Banteux;3_intermediaire
59048;Bantigny;3_intermediaire
59049;Bantouzelle;3_intermediaire
59050;Bas-Lieu;1_Tres_sous_dotee
59051;La Bassée;3_intermediaire
59052;Bauvin;2_Sous_dotee
59053;Bavay;1_Tres_sous_dotee
59054;Bavinchove;1_Tres_sous_dotee
59055;Bazuel;1_Tres_sous_dotee
59056;Beaucamps-Ligny;3_intermediaire
59057;Beaudignies;1_Tres_sous_dotee
59058;Beaufort;1_Tres_sous_dotee
59059;Beaumont-en-Cambrésis;1_Tres_sous_dotee
59060;Beaurain;1_Tres_sous_dotee
59061;Beaurepaire-sur-Sambre;1_Tres_sous_dotee
59062;Beaurieux;1_Tres_sous_dotee
59063;Beauvois-en-Cambrésis;1_Tres_sous_dotee
59064;Bellaing;2_Sous_dotee
59065;Bellignies;1_Tres_sous_dotee
59066;Bérelles;1_Tres_sous_dotee
59067;Bergues;2_Sous_dotee
59068;Berlaimont;1_Tres_sous_dotee
59069;Bermerain;1_Tres_sous_dotee
59070;Bermeries;1_Tres_sous_dotee
59071;Bersée;3_intermediaire
59072;Bersillies;1_Tres_sous_dotee
59073;Berthen;2_Sous_dotee
59074;Bertry;1_Tres_sous_dotee
59075;Béthencourt;1_Tres_sous_dotee
59076;Bettignies;1_Tres_sous_dotee
59077;Bettrechies;1_Tres_sous_dotee
59078;Beugnies;1_Tres_sous_dotee
59079;Beuvrages;3_intermediaire
59080;Beuvry-la-Forêt;3_intermediaire
59081;Bévillers;1_Tres_sous_dotee
59082;Bierne;2_Sous_dotee
59083;Bissezeele;1_Tres_sous_dotee
59084;Blaringhem;1_Tres_sous_dotee
59085;Blécourt;3_intermediaire
59086;Boeschepe;2_Sous_dotee
59087;Boëseghem;1_Tres_sous_dotee
59088;Bois-Grenier;3_intermediaire
59089;Bollezeele;1_Tres_sous_dotee
59090;Bondues;5b_Non_prioritaire
59091;Borre;1_Tres_sous_dotee
59092;Bouchain;1_Tres_sous_dotee
59093;Boulogne-sur-Helpe;1_Tres_sous_dotee
59094;Bourbourg;1_Tres_sous_dotee
59096;Bourghelles;3_intermediaire
59097;Boursies;1_Tres_sous_dotee
59098;Bousbecque;2_Sous_dotee
59099;Bousies;1_Tres_sous_dotee
59100;Bousignies;1_Tres_sous_dotee
59101;Bousignies-sur-Roc;1_Tres_sous_dotee
59102;Boussières-en-Cambrésis;1_Tres_sous_dotee
59103;Boussières-sur-Sambre;1_Tres_sous_dotee
59104;Boussois;1_Tres_sous_dotee
59105;Bouvignies;3_intermediaire
59106;Bouvines;3_intermediaire
59107;Bray-Dunes;3_intermediaire
59108;Briastre;1_Tres_sous_dotee
59109;Brillon;1_Tres_sous_dotee
59110;Brouckerque;1_Tres_sous_dotee
59111;Broxeele;1_Tres_sous_dotee
59112;Bruay-sur-l'Escaut;3_intermediaire
59113;Bruille-lez-Marchiennes;1_Tres_sous_dotee
59114;Bruille-Saint-Amand;1_Tres_sous_dotee
59115;Brunémont;1_Tres_sous_dotee
59116;Bry;3_intermediaire
59117;Bugnicourt;1_Tres_sous_dotee
59118;Busigny;1_Tres_sous_dotee
59119;Buysscheure;1_Tres_sous_dotee
59120;Caëstre;2_Sous_dotee
59121;Cagnoncles;3_intermediaire
59122;Cambrai;3_intermediaire
59123;Camphin-en-Carembault;1_Tres_sous_dotee
59124;Camphin-en-Pévèle;3_intermediaire
59125;Cantaing-sur-Escaut;3_intermediaire
59126;Cantin;1_Tres_sous_dotee
59127;Capelle;1_Tres_sous_dotee
59128;Capinghem;3_intermediaire
59129;Cappelle-en-Pévèle;3_intermediaire
59130;Cappelle-Brouck;1_Tres_sous_dotee
59131;Cappelle-la-Grande;3_intermediaire
59132;Carnières;1_Tres_sous_dotee
59133;Carnin;2_Sous_dotee
59134;Cartignies;1_Tres_sous_dotee
59135;Cassel;1_Tres_sous_dotee
59136;Le Cateau-Cambrésis;1_Tres_sous_dotee
59137;Catillon-sur-Sambre;1_Tres_sous_dotee
59138;Cattenières;1_Tres_sous_dotee
59139;Caudry;1_Tres_sous_dotee
59140;Caullery;1_Tres_sous_dotee
59141;Cauroir;3_intermediaire
59142;Cerfontaine;1_Tres_sous_dotee
59143;La Chapelle-d'Armentières;4_Tres_dotee
59144;Château-l'Abbaye;1_Tres_sous_dotee
59145;Chemy;3_intermediaire
59146;Chéreng;3_intermediaire
59147;Choisies;1_Tres_sous_dotee
59148;Clairfayts;1_Tres_sous_dotee
59149;Clary;1_Tres_sous_dotee
59150;Cobrieux;3_intermediaire
59151;Colleret;1_Tres_sous_dotee
59152;Comines;1_Tres_sous_dotee
59153;Condé-sur-l'Escaut;1_Tres_sous_dotee
59155;Coudekerque-Branche;3_intermediaire
59156;Courchelettes;1_Tres_sous_dotee
59157;Cousolre;1_Tres_sous_dotee
59158;Coutiches;3_intermediaire
59159;Craywick;1_Tres_sous_dotee
59160;Crespin;1_Tres_sous_dotee
59161;Crèvecœur-sur-l'Escaut;3_intermediaire
59162;Crochte;2_Sous_dotee
59163;Croix;3_intermediaire
59164;Croix-Caluyau;1_Tres_sous_dotee
59165;Cuincy;3_intermediaire
59166;Curgies;3_intermediaire
59167;Cuvillers;3_intermediaire
59168;Cysoing;3_intermediaire
59169;Damousies;1_Tres_sous_dotee
59170;Dechy;1_Tres_sous_dotee
59171;Dehéries;1_Tres_sous_dotee
59172;Denain;1_Tres_sous_dotee
59173;Deûlémont;1_Tres_sous_dotee
59174;Dimechaux;1_Tres_sous_dotee
59175;Dimont;1_Tres_sous_dotee
59176;Doignies;1_Tres_sous_dotee
59177;Dompierre-sur-Helpe;1_Tres_sous_dotee
59178;Douai;1_Tres_sous_dotee
59179;Douchy-les-Mines;1_Tres_sous_dotee
59180;Le Doulieu;3_intermediaire
59181;Dourlers;1_Tres_sous_dotee
59182;Drincham;1_Tres_sous_dotee
59183;Dunkerque;3_intermediaire
59184;Ebblinghem;1_Tres_sous_dotee
59185;Écaillon;1_Tres_sous_dotee
59186;Eccles;1_Tres_sous_dotee
59187;Éclaibes;1_Tres_sous_dotee
59188;Écuélin;1_Tres_sous_dotee
59189;Eecke;2_Sous_dotee
59190;Élesmes;1_Tres_sous_dotee
59191;Élincourt;1_Tres_sous_dotee
59192;Émerchicourt;1_Tres_sous_dotee
59193;Emmerin;3_intermediaire
59194;Englefontaine;1_Tres_sous_dotee
59195;Englos;3_intermediaire
59196;Ennetières-en-Weppes;3_intermediaire
59197;Ennevelin;3_intermediaire
59198;Eppe-Sauvage;1_Tres_sous_dotee
59199;Erchin;1_Tres_sous_dotee
59200;Eringhem;1_Tres_sous_dotee
59201;Erquinghem-le-Sec;3_intermediaire
59202;Erquinghem-Lys;3_intermediaire
59203;Erre;1_Tres_sous_dotee
59204;Escarmain;1_Tres_sous_dotee
59205;Escaudain;1_Tres_sous_dotee
59206;Escaudœuvres;3_intermediaire
59207;Escautpont;3_intermediaire
59208;Escobecques;3_intermediaire
59209;Esnes;1_Tres_sous_dotee
59210;Esquelbecq;1_Tres_sous_dotee
59211;Esquerchin;3_intermediaire
59212;Estaires;3_intermediaire
59213;Estourmel;3_intermediaire
59214;Estrées;1_Tres_sous_dotee
59215;Estreux;3_intermediaire
59216;Eswars;3_intermediaire
59217;Eth;3_intermediaire
59218;Étrœungt;1_Tres_sous_dotee
59219;Estrun;1_Tres_sous_dotee
59220;Faches-Thumesnil;1_Tres_sous_dotee
59221;Famars;3_intermediaire
59222;Faumont;1_Tres_sous_dotee
59223;Le Favril;1_Tres_sous_dotee
59224;Féchain;1_Tres_sous_dotee
59225;Feignies;1_Tres_sous_dotee
59226;Felleries;1_Tres_sous_dotee
59227;Fenain;1_Tres_sous_dotee
59228;Férin;1_Tres_sous_dotee
59229;Féron;1_Tres_sous_dotee
59230;Ferrière-la-Grande;1_Tres_sous_dotee
59231;Ferrière-la-Petite;1_Tres_sous_dotee
59232;La Flamengrie;1_Tres_sous_dotee
59233;Flaumont-Waudrechies;1_Tres_sous_dotee
59234;Flers-en-Escrebieux;3_intermediaire
59236;Flesquières;3_intermediaire
59237;Flêtre;2_Sous_dotee
59238;Flines-lès-Mortagne;1_Tres_sous_dotee
59239;Flines-lez-Raches;1_Tres_sous_dotee
59240;Floursies;1_Tres_sous_dotee
59241;Floyon;1_Tres_sous_dotee
59242;Fontaine-au-Bois;1_Tres_sous_dotee
59243;Fontaine-au-Pire;1_Tres_sous_dotee
59244;Fontaine-Notre-Dame;3_intermediaire
59246;Forest-en-Cambrésis;1_Tres_sous_dotee
59247;Forest-sur-Marque;3_intermediaire
59249;Fourmies;1_Tres_sous_dotee
59250;Fournes-en-Weppes;3_intermediaire
59251;Frasnoy;1_Tres_sous_dotee
59252;Frelinghien;3_intermediaire
59253;Fresnes-sur-Escaut;1_Tres_sous_dotee
59254;Fressain;1_Tres_sous_dotee
59255;Fressies;1_Tres_sous_dotee
59256;Fretin;3_intermediaire
59257;Fromelles;3_intermediaire
59258;Genech;3_intermediaire
59259;Ghissignies;1_Tres_sous_dotee
59260;Ghyvelde;3_intermediaire
59261;Glageon;1_Tres_sous_dotee
59262;Godewaersvelde;2_Sous_dotee
59263;Gœulzin;1_Tres_sous_dotee
59264;Gognies-Chaussée;1_Tres_sous_dotee
59265;Gommegnies;1_Tres_sous_dotee
59266;Gondecourt;2_Sous_dotee
59267;Gonnelieu;3_intermediaire
59268;La Gorgue;3_intermediaire
59269;Gouzeaucourt;3_intermediaire
59270;Grand-Fayt;1_Tres_sous_dotee
59271;Grande-Synthe;3_intermediaire
59272;Grand-Fort-Philippe;1_Tres_sous_dotee
59273;Gravelines;1_Tres_sous_dotee
59274;La Groise;1_Tres_sous_dotee
59275;Gruson;3_intermediaire
59276;Guesnain;1_Tres_sous_dotee
59277;Gussignies;1_Tres_sous_dotee
59278;Hallennes-lez-Haubourdin;3_intermediaire
59279;Halluin;1_Tres_sous_dotee
59280;Hamel;1_Tres_sous_dotee
59281;Hantay;3_intermediaire
59282;Hardifort;1_Tres_sous_dotee
59283;Hargnies;1_Tres_sous_dotee
59284;Hasnon;1_Tres_sous_dotee
59285;Haspres;1_Tres_sous_dotee
59286;Haubourdin;3_intermediaire
59287;Haucourt-en-Cambrésis;1_Tres_sous_dotee
59288;Haulchin;1_Tres_sous_dotee
59289;Haussy;1_Tres_sous_dotee
59290;Haut-Lieu;1_Tres_sous_dotee
59291;Hautmont;1_Tres_sous_dotee
59292;Haveluy;1_Tres_sous_dotee
59293;Haverskerque;3_intermediaire
59294;Haynecourt;3_intermediaire
59295;Hazebrouck;1_Tres_sous_dotee
59296;Hecq;1_Tres_sous_dotee
59297;Hélesmes;1_Tres_sous_dotee
59299;Hem;3_intermediaire
59300;Hem-Lenglet;1_Tres_sous_dotee
59301;Hergnies;1_Tres_sous_dotee
59302;Hérin;2_Sous_dotee
59303;Herlies;3_intermediaire
59304;Herrin;2_Sous_dotee
59305;Herzeele;1_Tres_sous_dotee
59306;Hestrud;1_Tres_sous_dotee
59307;Holque;1_Tres_sous_dotee
59308;Hondeghem;1_Tres_sous_dotee
59309;Hondschoote;1_Tres_sous_dotee
59310;Hon-Hergies;1_Tres_sous_dotee
59311;Honnechy;1_Tres_sous_dotee
59312;Honnecourt-sur-Escaut;3_intermediaire
59313;Hordain;1_Tres_sous_dotee
59314;Hornaing;1_Tres_sous_dotee
59315;Houdain-lez-Bavay;1_Tres_sous_dotee
59316;Houplin-Ancoisne;3_intermediaire
59317;Houplines;3_intermediaire
59318;Houtkerque;1_Tres_sous_dotee
59319;Hoymille;2_Sous_dotee
59320;Illies;3_intermediaire
59321;Inchy;1_Tres_sous_dotee
59322;Iwuy;1_Tres_sous_dotee
59323;Jenlain;1_Tres_sous_dotee
59324;Jeumont;1_Tres_sous_dotee
59325;Jolimetz;1_Tres_sous_dotee
59326;Killem;1_Tres_sous_dotee
59327;Lallaing;1_Tres_sous_dotee
59328;Lambersart;3_intermediaire
59329;Lambres-lez-Douai;1_Tres_sous_dotee
59330;Landas;3_intermediaire
59331;Landrecies;1_Tres_sous_dotee
59332;Lannoy;2_Sous_dotee
59333;Larouillies;1_Tres_sous_dotee
59334;Lauwin-Planque;3_intermediaire
59335;Lecelles;1_Tres_sous_dotee
59336;Lécluse;1_Tres_sous_dotee
59337;Lederzeele;1_Tres_sous_dotee
59338;Ledringhem;1_Tres_sous_dotee
59339;Leers;1_Tres_sous_dotee
59340;Leffrinckoucke;3_intermediaire
59341;Lesdain;3_intermediaire
59342;Lez-Fontaine;1_Tres_sous_dotee
59343;Lesquin;5b_Non_prioritaire
59344;Leval;1_Tres_sous_dotee
59345;Lewarde;1_Tres_sous_dotee
59346;Lezennes;4_Tres_dotee
59347;Liessies;1_Tres_sous_dotee
59348;Lieu-Saint-Amand;1_Tres_sous_dotee
59349;Ligny-en-Cambrésis;1_Tres_sous_dotee
59350;Lille;3_intermediaire
59351;Limont-Fontaine;1_Tres_sous_dotee
59352;Linselles;2_Sous_dotee
59353;Locquignol;1_Tres_sous_dotee
59354;Loffre;1_Tres_sous_dotee
59356;Lompret;3_intermediaire
59357;La Longueville;1_Tres_sous_dotee
59358;Looberghe;1_Tres_sous_dotee
59359;Loon-Plage;1_Tres_sous_dotee
59360;Loos;1_Tres_sous_dotee
59361;Lourches;1_Tres_sous_dotee
59363;Louvignies-Quesnoy;1_Tres_sous_dotee
59364;Louvil;3_intermediaire
59365;Louvroil;1_Tres_sous_dotee
59366;Lynde;1_Tres_sous_dotee
59367;Lys-lez-Lannoy;2_Sous_dotee
59368;La Madeleine;3_intermediaire
59369;Maing;2_Sous_dotee
59370;Mairieux;1_Tres_sous_dotee
59371;Le Maisnil;3_intermediaire
59372;Malincourt;1_Tres_sous_dotee
59374;Marbaix;1_Tres_sous_dotee
59375;Marchiennes;1_Tres_sous_dotee
59377;Marcoing;3_intermediaire
59378;Marcq-en-Barœul;3_intermediaire
59379;Marcq-en-Ostrevent;1_Tres_sous_dotee
59381;Maresches;3_intermediaire
59382;Maretz;1_Tres_sous_dotee
59383;Marly;3_intermediaire
59384;Maroilles;1_Tres_sous_dotee
59385;Marpent;1_Tres_sous_dotee
59386;Marquette-lez-Lille;4_Tres_dotee
59387;Marquette-en-Ostrevant;1_Tres_sous_dotee
59388;Marquillies;3_intermediaire
59389;Masnières;3_intermediaire
59390;Masny;1_Tres_sous_dotee
59391;Mastaing;1_Tres_sous_dotee
59392;Maubeuge;1_Tres_sous_dotee
59393;Maulde;1_Tres_sous_dotee
59394;Maurois;1_Tres_sous_dotee
59395;Mazinghien;1_Tres_sous_dotee
59396;Mecquignies;1_Tres_sous_dotee
59397;Merckeghem;1_Tres_sous_dotee
59398;Mérignies;3_intermediaire
59399;Merris;2_Sous_dotee
59400;Merville;3_intermediaire
59401;Méteren;2_Sous_dotee
59402;Millam;1_Tres_sous_dotee
59403;Millonfosse;1_Tres_sous_dotee
59405;Mœuvres;3_intermediaire
59406;Monceau-Saint-Waast;1_Tres_sous_dotee
59407;Monchaux-sur-Écaillon;2_Sous_dotee
59408;Moncheaux;1_Tres_sous_dotee
59409;Monchecourt;1_Tres_sous_dotee
59410;Mons-en-Barœul;3_intermediaire
59411;Mons-en-Pévèle;1_Tres_sous_dotee
59412;Montay;1_Tres_sous_dotee
59413;Montigny-en-Cambrésis;1_Tres_sous_dotee
59414;Montigny-en-Ostrevent;1_Tres_sous_dotee
59415;Montrécourt;1_Tres_sous_dotee
59416;Morbecque;1_Tres_sous_dotee
59418;Mortagne-du-Nord;1_Tres_sous_dotee
59419;Mouchin;3_intermediaire
59420;Moustier-en-Fagne;1_Tres_sous_dotee
59421;Mouvaux;4_Tres_dotee
59422;Naves;1_Tres_sous_dotee
59423;Neuf-Berquin;3_intermediaire
59424;Neuf-Mesnil;1_Tres_sous_dotee
59425;Neuville-en-Avesnois;1_Tres_sous_dotee
59426;Neuville-en-Ferrain;5b_Non_prioritaire
59427;La Neuville;1_Tres_sous_dotee
59428;Neuville-Saint-Rémy;3_intermediaire
59429;Neuville-sur-Escaut;1_Tres_sous_dotee
59430;Neuvilly;1_Tres_sous_dotee
59431;Nieppe;3_intermediaire
59432;Niergnies;3_intermediaire
59433;Nieurlet;1_Tres_sous_dotee
59434;Nivelle;1_Tres_sous_dotee
59435;Nomain;3_intermediaire
59436;Noordpeene;1_Tres_sous_dotee
59437;Noyelles-lès-Seclin;2_Sous_dotee
59438;Noyelles-sur-Escaut;3_intermediaire
59439;Noyelles-sur-Sambre;1_Tres_sous_dotee
59440;Noyelles-sur-Selle;1_Tres_sous_dotee
59441;Obies;1_Tres_sous_dotee
59442;Obrechies;1_Tres_sous_dotee
59443;Ochtezeele;1_Tres_sous_dotee
59444;Odomez;1_Tres_sous_dotee
59445;Ohain;1_Tres_sous_dotee
59446;Oisy;1_Tres_sous_dotee
59447;Onnaing;3_intermediaire
59448;Oost-Cappel;1_Tres_sous_dotee
59449;Orchies;3_intermediaire
59450;Ors;1_Tres_sous_dotee
59451;Orsinval;1_Tres_sous_dotee
59452;Ostricourt;1_Tres_sous_dotee
59453;Oudezeele;1_Tres_sous_dotee
59454;Oxelaëre;1_Tres_sous_dotee
59455;Paillencourt;1_Tres_sous_dotee
59456;Pecquencourt;1_Tres_sous_dotee
59457;Pérenchies;3_intermediaire
59458;Péronne-en-Mélantois;3_intermediaire
59459;Petite-Forêt;2_Sous_dotee
59461;Petit-Fayt;1_Tres_sous_dotee
59462;Phalempin;3_intermediaire
59463;Pitgam;1_Tres_sous_dotee
59464;Poix-du-Nord;1_Tres_sous_dotee
59465;Pommereuil;1_Tres_sous_dotee
59466;Pont-à-Marcq;3_intermediaire
59467;Pont-sur-Sambre;1_Tres_sous_dotee
59468;Potelle;1_Tres_sous_dotee
59469;Pradelles;1_Tres_sous_dotee
59470;Prémesques;3_intermediaire
59471;Préseau;3_intermediaire
59472;Preux-au-Bois;1_Tres_sous_dotee
59473;Preux-au-Sart;1_Tres_sous_dotee
59474;Prisches;1_Tres_sous_dotee
59475;Prouvy;2_Sous_dotee
59476;Proville;3_intermediaire
59477;Provin;2_Sous_dotee
59478;Quaëdypre;2_Sous_dotee
59479;Quarouble;3_intermediaire
59480;Quérénaing;3_intermediaire
59481;Le Quesnoy;1_Tres_sous_dotee
59482;Quesnoy-sur-Deûle;4_Tres_dotee
59483;Quiévelon;1_Tres_sous_dotee
59484;Quiévrechain;3_intermediaire
59485;Quiévy;1_Tres_sous_dotee
59486;Râches;1_Tres_sous_dotee
59487;Radinghem-en-Weppes;3_intermediaire
59488;Raillencourt-Sainte-Olle;3_intermediaire
59489;Raimbeaucourt;1_Tres_sous_dotee
59490;Rainsars;1_Tres_sous_dotee
