CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage infirmiers
76236;Envronville;3_intermediaire
76237;Épinay-sur-Duclair;3_intermediaire
76238;Épouville;4_Tres_dotee
76239;Épretot;4_Tres_dotee
76240;Épreville;4_Tres_dotee
76241;Ermenouville;3_intermediaire
76242;Ernemont-la-Villette;2_Sous_dotee
76243;Ernemont-sur-Buchy;3_intermediaire
76244;Esclavelles;2_Sous_dotee
76245;Eslettes;3_intermediaire
76247;Esteville;3_intermediaire
76249;Étaimpuis;3_intermediaire
76250;Étainhus;4_Tres_dotee
76251;Étalleville;3_intermediaire
76252;Étalondes;4_Tres_dotee
76253;Étoutteville;3_intermediaire
76254;Étretat;3_intermediaire
76255;Eu;4_Tres_dotee
76257;Fallencourt;3_intermediaire
76258;Terres-de-Caux;3_intermediaire
76259;Fécamp;4_Tres_dotee
76260;Ferrières-en-Bray;2_Sous_dotee
76261;La Ferté-Saint-Samson;3_intermediaire
76262;Fesques;2_Sous_dotee
76263;La Feuillie;2_Sous_dotee
76264;Flamanville;3_intermediaire
76265;Flamets-Frétils;2_Sous_dotee
76266;Flocques;4_Tres_dotee
76268;Fongueusemare;3_intermediaire
76269;Fontaine-en-Bray;2_Sous_dotee
76270;Fontaine-la-Mallet;4_Tres_dotee
76271;Fontaine-le-Bourg;3_intermediaire
76272;Fontaine-le-Dun;3_intermediaire
76273;Fontaine-sous-Préaux;3_intermediaire
76274;La Fontelaye;3_intermediaire
76275;Fontenay;4_Tres_dotee
76276;Forges-les-Eaux;3_intermediaire
76278;Foucarmont;3_intermediaire
76279;Foucart;3_intermediaire
76280;Fréauville;2_Sous_dotee
76281;La Frénaye;4_Tres_dotee
76282;Freneuse;3_intermediaire
76283;Fresles;2_Sous_dotee
76284;Fresnay-le-Long;3_intermediaire
76285;Fresne-le-Plan;2_Sous_dotee
76286;Fresnoy-Folny;2_Sous_dotee
76287;Fresquiennes;3_intermediaire
76288;Freulleville;3_intermediaire
76289;Saint Martin de l'If;3_intermediaire
76290;Frichemesnil;3_intermediaire
76291;Froberville;4_Tres_dotee
76292;Fry;3_intermediaire
76293;Fultot;3_intermediaire
76294;La Gaillarde;3_intermediaire
76295;Gaillefontaine;3_intermediaire
76296;Gainneville;4_Tres_dotee
76297;Gancourt-Saint-Étienne;2_Sous_dotee
76298;Ganzeville;4_Tres_dotee
76299;Gerponville;3_intermediaire
76300;Gerville;4_Tres_dotee
76302;Goderville;4_Tres_dotee
76303;Gommerville;4_Tres_dotee
76304;Gonfreville-Caillot;4_Tres_dotee
76305;Gonfreville-l'Orcher;4_Tres_dotee
76306;Gonnetot;3_intermediaire
76307;Gonneville-la-Mallet;3_intermediaire
76308;Gonneville-sur-Scie;3_intermediaire
76309;Gonzeville;3_intermediaire
76311;Goupillières;3_intermediaire
76312;Gournay-en-Bray;2_Sous_dotee
76313;Gouy;3_intermediaire
76314;Graimbouville;4_Tres_dotee
76315;Grainville-la-Teinturière;3_intermediaire
76316;Grainville-sur-Ry;2_Sous_dotee
76317;Grainville-Ymauville;4_Tres_dotee
76318;Grand-Camp;4_Tres_dotee
76319;Grand-Couronne;3_intermediaire
76320;Grandcourt;3_intermediaire
76321;Les Grandes-Ventes;3_intermediaire
76322;Le Grand-Quevilly;3_intermediaire
76323;Graval;2_Sous_dotee
76324;Grèges;3_intermediaire
76325;Grémonville;3_intermediaire
76327;Greuville;3_intermediaire
76328;Grigneuseville;3_intermediaire
76329;Gruchet-le-Valasse;4_Tres_dotee
76330;Gruchet-Saint-Siméon;3_intermediaire
76331;Grugny;3_intermediaire
76332;Grumesnil;3_intermediaire
76333;Guerville;3_intermediaire
76334;Gueures;3_intermediaire
76335;Gueutteville;3_intermediaire
76336;Gueutteville-les-Grès;4_Tres_dotee
76338;La Hallotière;3_intermediaire
76339;Le Hanouard;3_intermediaire
76340;Harcanville;3_intermediaire
76341;Harfleur;4_Tres_dotee
76342;Hattenville;3_intermediaire
76343;Haucourt;3_intermediaire
76344;Haudricourt;3_intermediaire
76345;Haussez;3_intermediaire
76346;Hautot-l'Auvray;3_intermediaire
76347;Hautot-le-Vatois;3_intermediaire
76348;Hautot-Saint-Sulpice;3_intermediaire
76349;Hautot-sur-Mer;3_intermediaire
76350;Hautot-sur-Seine;3_intermediaire
76351;Le Havre;4_Tres_dotee
76352;La Haye;3_intermediaire
76353;Héberville;3_intermediaire
76354;Hénouville;2_Sous_dotee
76355;Héricourt-en-Caux;3_intermediaire
76356;Hermanville;3_intermediaire
76357;Hermeville;4_Tres_dotee
76358;Le Héron;3_intermediaire
76359;Héronchelles;3_intermediaire
76360;Heugleville-sur-Scie;3_intermediaire
76361;Heuqueville;4_Tres_dotee
76362;Heurteauville;3_intermediaire
76363;Hodeng-au-Bosc;3_intermediaire
76364;Hodeng-Hodenger;3_intermediaire
76365;Houdetot;3_intermediaire
76366;Le Houlme;3_intermediaire
76367;Houppeville;3_intermediaire
76368;Houquetot;4_Tres_dotee
76369;La Houssaye-Béranger;3_intermediaire
76370;Hugleville-en-Caux;3_intermediaire
76371;Les Ifs;2_Sous_dotee
76372;Illois;3_intermediaire
76373;Imbleville;3_intermediaire
76374;Incheville;4_Tres_dotee
76375;Ingouville;4_Tres_dotee
76377;Isneauville;3_intermediaire
76378;Jumièges;3_intermediaire
76379;Lamberville;3_intermediaire
76380;Lammerville;3_intermediaire
76381;Landes-Vieilles-et-Neuves;3_intermediaire
76382;Lanquetot;4_Tres_dotee
76383;Lestanville;3_intermediaire
76384;Lillebonne;4_Tres_dotee
76385;Limésy;3_intermediaire
76386;Limpiville;3_intermediaire
76387;Lindebeuf;3_intermediaire
76388;Lintot;4_Tres_dotee
76389;Lintot-les-Bois;3_intermediaire
76390;Les Loges;3_intermediaire
76391;La Londe;3_intermediaire
76392;Londinières;2_Sous_dotee
76393;Longmesnil;3_intermediaire
76394;Longroy;3_intermediaire
76395;Longueil;3_intermediaire
76396;Longuerue;3_intermediaire
76397;Longueville-sur-Scie;3_intermediaire
76398;Louvetot;3_intermediaire
76399;Lucy;2_Sous_dotee
76400;Luneray;3_intermediaire
76401;Arelaune-en-Seine;3_intermediaire
76402;Malaunay;3_intermediaire
76403;Malleville-les-Grès;3_intermediaire
76404;Manéglise;4_Tres_dotee
76405;Manéhouville;3_intermediaire
76406;Maniquerville;4_Tres_dotee
76407;Manneville-ès-Plains;4_Tres_dotee
76408;Manneville-la-Goupil;4_Tres_dotee
76409;Mannevillette;4_Tres_dotee
76410;Maromme;3_intermediaire
76411;Marques;3_intermediaire
76412;Martainville-Épreville;2_Sous_dotee
76413;Martigny;4_Tres_dotee
76414;Martin-Église;3_intermediaire
76415;Massy;2_Sous_dotee
76416;Mathonville;3_intermediaire
76417;Maucomble;3_intermediaire
76418;Maulévrier-Sainte-Gertrude;3_intermediaire
76419;Mauny;2_Sous_dotee
76420;Mauquenchy;3_intermediaire
76421;Mélamare;4_Tres_dotee
76422;Melleville;3_intermediaire
76423;Ménerval;3_intermediaire
76424;Ménonval;2_Sous_dotee
76425;Mentheville;4_Tres_dotee
76426;Mésangueville;3_intermediaire
76427;Mesnières-en-Bray;2_Sous_dotee
76428;Le Mesnil-Durdent;4_Tres_dotee
76429;Le Mesnil-Esnard;2_Sous_dotee
76430;Mesnil-Follemprise;2_Sous_dotee
76431;Le Mesnil-Lieubray;3_intermediaire
76432;Mesnil-Mauger;3_intermediaire
76433;Mesnil-Panneville;3_intermediaire
76434;Mesnil-Raoul;2_Sous_dotee
76435;Le Mesnil-Réaume;4_Tres_dotee
76436;Le Mesnil-sous-Jumièges;3_intermediaire
76437;Meulers;3_intermediaire
76438;Millebosc;3_intermediaire
76439;Mirville;4_Tres_dotee
76440;Molagnies;2_Sous_dotee
76441;Monchaux-Soreng;3_intermediaire
76442;Monchy-sur-Eu;4_Tres_dotee
76443;Mont-Cauvaire;3_intermediaire
76445;Montérolier;3_intermediaire
76446;Montigny;3_intermediaire
76447;Montivilliers;4_Tres_dotee
76448;Montmain;2_Sous_dotee
76449;Montreuil-en-Caux;3_intermediaire
76450;Montroty;2_Sous_dotee
76451;Mont-Saint-Aignan;3_intermediaire
76452;Montville;3_intermediaire
76453;Morgny-la-Pommeraye;2_Sous_dotee
76454;Mortemer;2_Sous_dotee
76455;Morville-sur-Andelle;3_intermediaire
76456;Motteville;3_intermediaire
76457;Moulineaux;3_intermediaire
76458;Muchedent;3_intermediaire
76459;Nesle-Hodeng;2_Sous_dotee
76460;Nesle-Normandeuse;3_intermediaire
76461;Neufbosc;3_intermediaire
76462;Neufchâtel-en-Bray;2_Sous_dotee
76463;Neuf-Marché;2_Sous_dotee
76464;La Neuville-Chant-d'Oisel;2_Sous_dotee
76465;Neuville-Ferrières;2_Sous_dotee
76467;Néville;4_Tres_dotee
76468;Nointot;4_Tres_dotee
76469;Nolléval;2_Sous_dotee
76470;Normanville;3_intermediaire
76471;Norville;4_Tres_dotee
76472;Notre-Dame-d'Aliermont;3_intermediaire
76473;Notre-Dame-de-Bliquetuit;3_intermediaire
76474;Notre-Dame-de-Bondeville;3_intermediaire
76475;Franqueville-Saint-Pierre;2_Sous_dotee
76476;Port-Jérôme-sur-Seine;4_Tres_dotee
76477;Notre-Dame-du-Bec;4_Tres_dotee
76478;Notre-Dame-du-Parc;3_intermediaire
76479;Nullemont;3_intermediaire
76480;Ocqueville;3_intermediaire
76481;Octeville-sur-Mer;4_Tres_dotee
76482;Offranville;3_intermediaire
76483;Oherville;3_intermediaire
76484;Oissel;4_Tres_dotee
76485;Omonville;3_intermediaire
76486;Orival;3_intermediaire
76487;Osmoy-Saint-Valery;2_Sous_dotee
76488;Ouainville;3_intermediaire
76489;Oudalle;4_Tres_dotee
76490;Ourville-en-Caux;3_intermediaire
76491;Ouville-l'Abbaye;3_intermediaire
76492;Ouville-la-Rivière;3_intermediaire
76493;Paluel;3_intermediaire
76494;Parc-d'Anxtot;4_Tres_dotee
76495;Pavilly;3_intermediaire
76497;Petit-Couronne;3_intermediaire
76498;Le Petit-Quevilly;4_Tres_dotee
76499;Petiville;4_Tres_dotee
76500;Pierrecourt;3_intermediaire
76501;Pierrefiques;3_intermediaire
76502;Pierreval;2_Sous_dotee
76503;Pissy-Pôville;3_intermediaire
76504;Pleine-Sève;4_Tres_dotee
76505;Pommereux;3_intermediaire
76506;Pommeréval;3_intermediaire
76507;Ponts-et-Marais;4_Tres_dotee
76508;La Poterie-Cap-d'Antifer;3_intermediaire
76509;Préaux;2_Sous_dotee
76510;Prétot-Vicquemare;3_intermediaire
76511;Preuseville;3_intermediaire
76512;Puisenval;3_intermediaire
76513;Quevillon;2_Sous_dotee
76514;Quévreville-la-Poterie;3_intermediaire
76515;Quiberville-sur-Mer;3_intermediaire
76516;Quièvrecourt;2_Sous_dotee
76517;Quincampoix;3_intermediaire
76518;Raffetot;4_Tres_dotee
76519;Rainfreville;3_intermediaire
76520;Réalcamp;3_intermediaire
76521;Rebets;2_Sous_dotee
76522;La Remuée;4_Tres_dotee
76523;Rétonval;3_intermediaire
76524;Reuville;3_intermediaire
76526;Ricarville-du-Val;2_Sous_dotee
76527;Richemont;3_intermediaire
76528;Rieux;3_intermediaire
76529;Riville;3_intermediaire
76530;Robertot;3_intermediaire
76531;Rocquefort;3_intermediaire
76532;Rocquemont;3_intermediaire
76533;Rogerville;4_Tres_dotee
76534;Rolleville;4_Tres_dotee
76535;Roncherolles-en-Bray;3_intermediaire
76536;Roncherolles-sur-le-Vivier;3_intermediaire
76537;Ronchois;3_intermediaire
76538;Rosay;3_intermediaire
76540;Rouen;3_intermediaire
76541;Roumare;3_intermediaire
76542;Routes;3_intermediaire
76543;Rouville;4_Tres_dotee
76544;Rouvray-Catillon;3_intermediaire
76545;Rouxmesnil-Bouteilles;4_Tres_dotee
76546;Royville;3_intermediaire
76547;La Rue-Saint-Pierre;2_Sous_dotee
76548;Ry;2_Sous_dotee
76549;Saâne-Saint-Just;3_intermediaire
76550;Sahurs;3_intermediaire
76551;Sainneville;4_Tres_dotee
76552;Sainte-Adresse;3_intermediaire
76553;Sainte-Agathe-d'Aliermont;2_Sous_dotee
76554;Saint-Aignan-sur-Ry;2_Sous_dotee
76555;Saint-André-sur-Cailly;2_Sous_dotee
76556;Saint-Antoine-la-Forêt;4_Tres_dotee
76557;Saint-Arnoult;3_intermediaire
76558;Saint-Aubin-Celloville;3_intermediaire
76559;Saint-Aubin-de-Crétot;3_intermediaire
76560;Saint-Aubin-Épinay;3_intermediaire
76561;Saint-Aubin-lès-Elbeuf;3_intermediaire
76562;Saint-Aubin-le-Cauf;3_intermediaire
76563;Saint-Aubin-Routot;4_Tres_dotee
76564;Saint-Aubin-sur-Mer;3_intermediaire
76565;Saint-Aubin-sur-Scie;4_Tres_dotee
76566;Sainte-Austreberthe;3_intermediaire
76567;Sainte-Beuve-en-Rivière;2_Sous_dotee
76568;Saint-Clair-sur-les-Monts;3_intermediaire
76569;Sainte-Colombe;4_Tres_dotee
76570;Saint-Crespin;3_intermediaire
76571;Sainte-Croix-sur-Buchy;3_intermediaire
76572;Saint-Denis-d'Aclon;3_intermediaire
76573;Saint-Denis-le-Thiboult;2_Sous_dotee
76574;Saint-Denis-sur-Scie;3_intermediaire
76575;Saint-Étienne-du-Rouvray;4_Tres_dotee
76576;Saint-Eustache-la-Forêt;4_Tres_dotee
76577;Sainte-Foy;3_intermediaire
76578;Sainte-Geneviève;2_Sous_dotee
76580;Saint-Georges-sur-Fontaine;3_intermediaire
76581;Saint-Germain-des-Essourts;3_intermediaire
76582;Saint-Germain-d'Étables;3_intermediaire
76583;Saint-Germain-sous-Cailly;2_Sous_dotee
76584;Saint-Germain-sur-Eaulne;2_Sous_dotee
76585;Saint-Gilles-de-Crétot;3_intermediaire
76586;Saint-Gilles-de-la-Neuville;4_Tres_dotee
76587;Sainte-Hélène-Bondeville;4_Tres_dotee
76588;Saint-Hellier;3_intermediaire
76589;Saint-Honoré;3_intermediaire
76590;Saint-Jacques-d'Aliermont;3_intermediaire
76591;Saint-Jacques-sur-Darnétal;3_intermediaire
76592;Saint-Jean-de-Folleville;4_Tres_dotee
76593;Saint-Jean-de-la-Neuville;4_Tres_dotee
76594;Saint-Jean-du-Cardonnay;3_intermediaire
76595;Saint-Jouin-Bruneval;3_intermediaire
76596;Saint-Laurent-de-Brèvedent;4_Tres_dotee
76597;Saint-Laurent-en-Caux;3_intermediaire
76598;Saint-Léger-aux-Bois;3_intermediaire
76599;Saint-Léger-du-Bourg-Denis;3_intermediaire
76600;Saint-Léonard;4_Tres_dotee
76601;Saint-Lucien;3_intermediaire
76602;Saint-Maclou-de-Folleville;3_intermediaire
76603;Saint-Maclou-la-Brière;4_Tres_dotee
76604;Saint-Mards;3_intermediaire
76605;Sainte-Marguerite-sur-Mer;3_intermediaire
76606;Morienne;3_intermediaire
76608;Sainte-Marguerite-sur-Duclair;3_intermediaire
76609;Sainte-Marie-au-Bosc;3_intermediaire
76610;Sainte-Marie-des-Champs;3_intermediaire
76611;Saint-Martin-aux-Arbres;3_intermediaire
76612;Saint-Martin-au-Bosc;3_intermediaire
76613;Saint-Martin-aux-Buneaux;3_intermediaire
76614;Saint-Martin-de-Boscherville;2_Sous_dotee
76615;Saint-Martin-du-Bec;4_Tres_dotee
76616;Saint-Martin-du-Manoir;4_Tres_dotee
76617;Saint-Martin-du-Vivier;3_intermediaire
76618;Petit-Caux;3_intermediaire
76619;Saint-Martin-le-Gaillard;4_Tres_dotee
76620;Saint-Martin-l'Hortier;2_Sous_dotee
76621;Saint-Martin-Osmonville;3_intermediaire
76622;Saint-Maurice-d'Ételan;4_Tres_dotee
76623;Saint-Michel-d'Halescourt;3_intermediaire
76624;Saint-Nicolas-d'Aliermont;3_intermediaire
76626;Saint-Nicolas-de-la-Haie;4_Tres_dotee
76627;Saint-Nicolas-de-la-Taille;4_Tres_dotee
76628;Saint-Ouen-du-Breuil;3_intermediaire
76629;Saint-Ouen-le-Mauger;3_intermediaire
76630;Saint-Ouen-sous-Bailly;3_intermediaire
76631;Saint-Paër;3_intermediaire
76632;Saint-Pierre-Bénouville;3_intermediaire
76634;Saint-Pierre-de-Manneville;3_intermediaire
76635;Saint-Pierre-des-Jonquières;2_Sous_dotee
76636;Saint-Pierre-de-Varengeville;3_intermediaire
76637;Saint-Pierre-en-Port;4_Tres_dotee
76638;Saint-Pierre-en-Val;4_Tres_dotee
76640;Saint-Pierre-lès-Elbeuf;3_intermediaire
76641;Saint-Pierre-le-Vieux;3_intermediaire
76642;Saint-Pierre-le-Viger;3_intermediaire
76644;Saint-Rémy-Boscrocourt;4_Tres_dotee
76645;Saint-Riquier-en-Rivière;3_intermediaire
76646;Saint-Riquier-ès-Plains;4_Tres_dotee
76647;Saint-Romain-de-Colbosc;4_Tres_dotee
76648;Saint-Saëns;3_intermediaire
76649;Saint-Saire;2_Sous_dotee
76650;Saint-Sauveur-d'Émalleville;3_intermediaire
76651;Saint-Sylvain;4_Tres_dotee
76652;Saint-Vaast-d'Équiqueville;3_intermediaire
76653;Saint-Vaast-Dieppedalle;3_intermediaire
76654;Saint-Vaast-du-Val;3_intermediaire
76655;Saint-Valery-en-Caux;4_Tres_dotee
76656;Saint-Victor-l'Abbaye;3_intermediaire
76657;Saint-Vigor-d'Ymonville;4_Tres_dotee
76658;Saint-Vincent-Cramesnil;4_Tres_dotee
76660;Sandouville;4_Tres_dotee
76662;Sassetot-le-Malgardé;3_intermediaire
76663;Sassetot-le-Mauconduit;4_Tres_dotee
76664;Sasseville;3_intermediaire
76665;Sauchay;3_intermediaire
76666;Saumont-la-Poterie;3_intermediaire
76667;Sauqueville;4_Tres_dotee
76668;Saussay;3_intermediaire
76669;Sausseuzemare-en-Caux;4_Tres_dotee
76670;Senneville-sur-Fécamp;4_Tres_dotee
76671;Sept-Meules;4_Tres_dotee
76672;Serqueux;3_intermediaire
76673;Servaville-Salmonville;2_Sous_dotee
76675;Sierville;3_intermediaire
76676;Sigy-en-Bray;3_intermediaire
76677;Smermesnil;2_Sous_dotee
76678;Sommery;3_intermediaire
76679;Sommesnil;3_intermediaire
76680;Sorquainville;3_intermediaire
76681;Sotteville-lès-Rouen;3_intermediaire
76682;Sotteville-sous-le-Val;3_intermediaire
76683;Sotteville-sur-Mer;3_intermediaire
76684;Tancarville;4_Tres_dotee
76685;Thérouldeville;4_Tres_dotee
76686;Theuville-aux-Maillots;4_Tres_dotee
76688;Thiergeville;3_intermediaire
76689;Thiétreville;3_intermediaire
76690;Thil-Manneville;3_intermediaire
76691;Le Thil-Riberpré;3_intermediaire
76692;Thiouville;3_intermediaire
76693;Le Tilleul;3_intermediaire
76694;Tocqueville-en-Caux;3_intermediaire
76695;Tocqueville-les-Murs;3_intermediaire
76697;Torcy-le-Grand;3_intermediaire
76698;Torcy-le-Petit;3_intermediaire
76699;Le Torp-Mesnil;3_intermediaire
76700;Tôtes;3_intermediaire
76702;Touffreville-la-Corbeline;3_intermediaire
76703;Touffreville-sur-Eu;4_Tres_dotee
76705;Tourville-la-Rivière;3_intermediaire
76706;Tourville-les-Ifs;4_Tres_dotee
76707;Tourville-sur-Arques;4_Tres_dotee
76708;Toussaint;4_Tres_dotee
76709;Le Trait;3_intermediaire
76710;Trémauville;3_intermediaire
76711;Le Tréport;4_Tres_dotee
76712;La Trinité-du-Mont;4_Tres_dotee
76714;Les Trois-Pierres;4_Tres_dotee
76715;Trouville;4_Tres_dotee
76716;Turretot;4_Tres_dotee
76717;Val-de-la-Haye;3_intermediaire
76718;Valliquerville;3_intermediaire
76719;Valmont;4_Tres_dotee
76720;Varengeville-sur-Mer;3_intermediaire
76721;Varneville-Bretteville;3_intermediaire
76723;Vassonville;3_intermediaire
76724;Vatierville;2_Sous_dotee
76725;Vattetot-sous-Beaumont;4_Tres_dotee
76726;Vattetot-sur-Mer;4_Tres_dotee
76727;Vatteville-la-Rue;3_intermediaire
76728;La Vaupalière;3_intermediaire
76730;Veauville-lès-Quelles;3_intermediaire
76731;Vénestanville;3_intermediaire
76732;Butot-Vénesville;3_intermediaire
76733;Ventes-Saint-Rémy;3_intermediaire
76734;Vergetot;3_intermediaire
76735;Veules-les-Roses;4_Tres_dotee
76736;Veulettes-sur-Mer;3_intermediaire
76737;Vibeuf;3_intermediaire
76738;Vieux-Manoir;3_intermediaire
76739;Vieux-Rouen-sur-Bresle;3_intermediaire
76740;La Vieux-Rue;2_Sous_dotee
76741;Villainville;3_intermediaire
76743;Villers-Écalles;3_intermediaire
76744;Villers-sous-Foucarmont;3_intermediaire
76745;Villy-sur-Yères;3_intermediaire
76746;Vinnemerville;3_intermediaire
76747;Virville;4_Tres_dotee
76748;Vittefleur;3_intermediaire
76749;Wanchy-Capval;2_Sous_dotee
76750;Yainville;3_intermediaire
76751;Yébleron;3_intermediaire
76752;Yerville;3_intermediaire
76753;Ymare;3_intermediaire
76754;Yport;4_Tres_dotee
76755;Ypreville-Biville;3_intermediaire
76756;Yquebeuf;2_Sous_dotee
76757;Yvecrique;3_intermediaire
76758;Yvetot;3_intermediaire
76759;Yville-sur-Seine;2_Sous_dotee
77001;Achères-la-Forêt;3_intermediaire
77002;Amillis;3_intermediaire
77003;Amponville;3_intermediaire
77004;Andrezel;3_intermediaire
77005;Annet-sur-Marne;3_intermediaire
77006;Arbonne-la-Forêt;3_intermediaire
77007;Argentières;3_intermediaire
77008;Armentières-en-Brie;2_Sous_dotee
77009;Arville;2_Sous_dotee
77010;Aubepierre-Ozouer-le-Repos;3_intermediaire
77011;Aufferville;3_intermediaire
77012;Augers-en-Brie;3_intermediaire
77013;Aulnoy;3_intermediaire
77014;Avon;3_intermediaire
77015;Baby;3_intermediaire
77016;Bagneaux-sur-Loing;3_intermediaire
77018;Bailly-Romainvilliers;3_intermediaire
77019;Balloy;3_intermediaire
77020;Bannost-Villegagnon;3_intermediaire
77021;Barbey;4_Tres_dotee
77022;Barbizon;3_intermediaire
77023;Barcy;3_intermediaire
77024;Bassevelle;3_intermediaire
77025;Bazoches-lès-Bray;3_intermediaire
77026;Beauchery-Saint-Martin;3_intermediaire
77027;Beaumont-du-Gâtinais;2_Sous_dotee
77029;Beauvoir;3_intermediaire
77030;Bellot;3_intermediaire
77031;Bernay-Vilbert;3_intermediaire
77032;Beton-Bazoches;3_intermediaire
77033;Bezalles;3_intermediaire
77034;Blandy;3_intermediaire
77035;Blennes;4_Tres_dotee
77036;Boisdon;3_intermediaire
77037;Bois-le-Roi;3_intermediaire
77038;Boissettes;3_intermediaire
77039;Boissise-la-Bertrand;3_intermediaire
77040;Boissise-le-Roi;3_intermediaire
77041;Boissy-aux-Cailles;3_intermediaire
77042;Boissy-le-Châtel;3_intermediaire
77043;Boitron;3_intermediaire
77044;Bombon;3_intermediaire
77045;Bougligny;3_intermediaire
77046;Boulancourt;3_intermediaire
77047;Bouleurs;3_intermediaire
77048;Bourron-Marlotte;3_intermediaire
77049;Boutigny;3_intermediaire
77050;Bransles;3_intermediaire
77051;Bray-sur-Seine;3_intermediaire
77052;Bréau;3_intermediaire
77053;Brie-Comte-Robert;3_intermediaire
77054;La Brosse-Montceaux;4_Tres_dotee
77055;Brou-sur-Chantereine;3_intermediaire
77056;Burcy;2_Sous_dotee
77057;Bussières;3_intermediaire
77058;Bussy-Saint-Georges;3_intermediaire
77059;Bussy-Saint-Martin;3_intermediaire
77060;Buthiers;3_intermediaire
77061;Cannes-Écluse;4_Tres_dotee
77062;Carnetin;3_intermediaire
77063;La Celle-sur-Morin;3_intermediaire
77065;Cély;3_intermediaire
77066;Cerneux;3_intermediaire
77067;Cesson;3_intermediaire
77068;Cessoy-en-Montois;3_intermediaire
77069;Chailly-en-Bière;3_intermediaire
77070;Chailly-en-Brie;3_intermediaire
77071;Chaintreaux;3_intermediaire
77072;Chalautre-la-Grande;3_intermediaire
77073;Chalautre-la-Petite;3_intermediaire
77075;Chalifert;3_intermediaire
77076;Chalmaison;3_intermediaire
77077;Chambry;3_intermediaire
77078;Chamigny;3_intermediaire
77079;Champagne-sur-Seine;3_intermediaire
77080;Champcenest;3_intermediaire
77081;Champdeuil;3_intermediaire
77082;Champeaux;3_intermediaire
77083;Champs-sur-Marne;3_intermediaire
77084;Changis-sur-Marne;3_intermediaire
77085;Chanteloup-en-Brie;3_intermediaire
77086;La Chapelle-Gauthier;3_intermediaire
77087;La Chapelle-Iger;3_intermediaire
77088;La Chapelle-la-Reine;3_intermediaire
77089;La Chapelle-Rablais;3_intermediaire
77090;La Chapelle-Saint-Sulpice;3_intermediaire
77091;Les Chapelles-Bourbon;3_intermediaire
77093;La Chapelle-Moutils;3_intermediaire
77094;Charmentray;3_intermediaire
77095;Charny;3_intermediaire
77096;Chartrettes;3_intermediaire
77097;Chartronges;3_intermediaire
77098;Châteaubleau;3_intermediaire
77099;Château-Landon;3_intermediaire
77100;Le Châtelet-en-Brie;3_intermediaire
77101;Châtenay-sur-Seine;4_Tres_dotee
77102;Châtenoy;3_intermediaire
77103;Châtillon-la-Borde;3_intermediaire
77104;Châtres;3_intermediaire
77106;Chauffry;3_intermediaire
77107;Chaumes-en-Brie;3_intermediaire
77108;Chelles;2_Sous_dotee
77109;Chenoise-Cucharmoy;3_intermediaire
77110;Chenou;3_intermediaire
77111;Chessy;3_intermediaire
77112;Chevrainvilliers;3_intermediaire
77113;Chevru;3_intermediaire
77114;Chevry-Cossigny;3_intermediaire
77115;Chevry-en-Sereine;4_Tres_dotee
77116;Choisy-en-Brie;3_intermediaire
77117;Citry;3_intermediaire
77118;Claye-Souilly;3_intermediaire
77119;Clos-Fontaine;3_intermediaire
77120;Cocherel;2_Sous_dotee
77121;Collégien;3_intermediaire
77122;Combs-la-Ville;3_intermediaire
77123;Compans;3_intermediaire
77124;Conches-sur-Gondoire;3_intermediaire
77125;Condé-Sainte-Libiaire;3_intermediaire
77126;Congis-sur-Thérouanne;2_Sous_dotee
77127;Coubert;3_intermediaire
77128;Couilly-Pont-aux-Dames;3_intermediaire
77129;Coulombs-en-Valois;2_Sous_dotee
77130;Coulommes;3_intermediaire
77131;Coulommiers;3_intermediaire
77132;Coupvray;3_intermediaire
77133;Courcelles-en-Bassée;4_Tres_dotee
77134;Courchamp;3_intermediaire
77135;Courpalay;3_intermediaire
77136;Courquetaine;3_intermediaire
77137;Courtacon;3_intermediaire
77138;Courtomer;3_intermediaire
77139;Courtry;3_intermediaire
77140;Coutençon;3_intermediaire
77141;Coutevroult;3_intermediaire
77142;Crécy-la-Chapelle;3_intermediaire
77143;Crégy-lès-Meaux;3_intermediaire
77144;Crèvecœur-en-Brie;3_intermediaire
77145;Crisenoy;3_intermediaire
77146;Croissy-Beaubourg;3_intermediaire
77147;La Croix-en-Brie;3_intermediaire
77148;Crouy-sur-Ourcq;2_Sous_dotee
77150;Cuisy;2_Sous_dotee
77151;Dagny;3_intermediaire
77152;Dammarie-les-Lys;3_intermediaire
77153;Dammartin-en-Goële;3_intermediaire
77154;Dammartin-sur-Tigeaux;3_intermediaire
77155;Dampmart;3_intermediaire
77156;Darvault;3_intermediaire
77157;Dhuisy;3_intermediaire
77158;Diant;4_Tres_dotee
77159;Donnemarie-Dontilly;3_intermediaire
77161;Dormelles;4_Tres_dotee
77162;Doue;3_intermediaire
77163;Douy-la-Ramée;2_Sous_dotee
77164;Échouboulains;4_Tres_dotee
77165;Les Écrennes;3_intermediaire
77167;Égligny;3_intermediaire
77168;Égreville;3_intermediaire
77169;Émerainville;3_intermediaire
77171;Esbly;3_intermediaire
77172;Esmans;4_Tres_dotee
77173;Étrépilly;3_intermediaire
77174;Everly;3_intermediaire
77175;Évry-Grégy-sur-Yerre;3_intermediaire
77176;Faremoutiers;3_intermediaire
77177;Favières;3_intermediaire
