CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage kinés
02240;Croix-Fonsomme;3_intermediaire
02241;La Croix-sur-Ourcq;2_Sous_dotee
02242;Crouttes-sur-Marne;2_Sous_dotee
02243;Crouy;2_Sous_dotee
02244;Crupilly;1_Tres_sous_dotee
02245;Cuffies;2_Sous_dotee
02246;Cugny;1_Tres_sous_dotee
02248;Cuirieux;1_Tres_sous_dotee
02249;Cuiry-Housse;1_Tres_sous_dotee
02250;Cuiry-lès-Chaudardes;3_intermediaire
02251;Cuiry-lès-Iviers;2_Sous_dotee
02252;Cuissy-et-Geny;3_intermediaire
02253;Cuisy-en-Almont;2_Sous_dotee
02254;Cutry;1_Tres_sous_dotee
02255;Cys-la-Commune;1_Tres_sous_dotee
02256;Dagny-Lambercy;1_Tres_sous_dotee
02257;Dallon;2_Sous_dotee
02258;Dammard;1_Tres_sous_dotee
02259;Dampleux;1_Tres_sous_dotee
02260;Danizy;1_Tres_sous_dotee
02261;Dercy;1_Tres_sous_dotee
02262;Deuillet;1_Tres_sous_dotee
02263;Dhuizel;3_intermediaire
02264;Dizy-le-Gros;1_Tres_sous_dotee
02265;Dohis;2_Sous_dotee
02266;Dolignon;2_Sous_dotee
02267;Dommiers;1_Tres_sous_dotee
02268;Domptin;2_Sous_dotee
02269;Dorengt;2_Sous_dotee
02270;Douchy;1_Tres_sous_dotee
02271;Dravegny;3_intermediaire
02272;Droizy;1_Tres_sous_dotee
02273;Dury;1_Tres_sous_dotee
02274;Ébouleau;1_Tres_sous_dotee
02275;Effry;2_Sous_dotee
02276;Englancourt;1_Tres_sous_dotee
02277;Épagny;1_Tres_sous_dotee
02278;Éparcy;2_Sous_dotee
02279;Épaux-Bézu;2_Sous_dotee
02280;Épieds;2_Sous_dotee
02281;L'Épine-aux-Bois;2_Sous_dotee
02282;Eppes;1_Tres_sous_dotee
02283;Erlon;1_Tres_sous_dotee
02284;Erloy;1_Tres_sous_dotee
02286;Esquéhéries;2_Sous_dotee
02287;Essigny-le-Grand;2_Sous_dotee
02288;Essigny-le-Petit;1_Tres_sous_dotee
02289;Essises;2_Sous_dotee
02290;Essômes-sur-Marne;2_Sous_dotee
02291;Estrées;1_Tres_sous_dotee
02292;Étampes-sur-Marne;2_Sous_dotee
02293;Étaves-et-Bocquiaux;3_intermediaire
02294;Étouvelles;1_Tres_sous_dotee
02295;Étréaupont;1_Tres_sous_dotee
02296;Étreillers;1_Tres_sous_dotee
02297;Étrépilly;2_Sous_dotee
02298;Étreux;2_Sous_dotee
02299;Évergnicourt;3_intermediaire
02302;Faverolles;1_Tres_sous_dotee
02303;Fayet;1_Tres_sous_dotee
02304;La Fère;1_Tres_sous_dotee
02305;Fère-en-Tardenois;2_Sous_dotee
02306;La Ferté-Chevresis;1_Tres_sous_dotee
02307;La Ferté-Milon;1_Tres_sous_dotee
02308;Fesmy-le-Sart;2_Sous_dotee
02309;Festieux;1_Tres_sous_dotee
02310;Fieulaine;3_intermediaire
02311;Filain;1_Tres_sous_dotee
02312;La Flamengrie;2_Sous_dotee
02313;Flavigny-le-Grand-et-Beaurain;1_Tres_sous_dotee
02315;Flavy-le-Martel;1_Tres_sous_dotee
02316;Fleury;1_Tres_sous_dotee
02317;Fluquières;1_Tres_sous_dotee
02318;Folembray;1_Tres_sous_dotee
02319;Fonsomme;1_Tres_sous_dotee
02320;Fontaine-lès-Clercs;2_Sous_dotee
02321;Fontaine-lès-Vervins;1_Tres_sous_dotee
02322;Fontaine-Notre-Dame;1_Tres_sous_dotee
02323;Fontaine-Uterte;1_Tres_sous_dotee
02324;Fontenelle;2_Sous_dotee
02326;Fontenoy;1_Tres_sous_dotee
02327;Foreste;1_Tres_sous_dotee
02328;Fossoy;2_Sous_dotee
02329;Fourdrain;1_Tres_sous_dotee
02330;Francilly-Selency;1_Tres_sous_dotee
02331;Franqueville;1_Tres_sous_dotee
02332;Fresnes-en-Tardenois;2_Sous_dotee
02333;Fresnes-sous-Coucy;1_Tres_sous_dotee
02334;Fresnoy-le-Grand;3_intermediaire
02335;Fressancourt;1_Tres_sous_dotee
02336;Frières-Faillouël;1_Tres_sous_dotee
02337;Froidestrées;2_Sous_dotee
02338;Froidmont-Cohartille;1_Tres_sous_dotee
02339;Gandelu;1_Tres_sous_dotee
02340;Gauchy;3_intermediaire
02341;Gercy;1_Tres_sous_dotee
02342;Gergny;1_Tres_sous_dotee
02343;Germaine;1_Tres_sous_dotee
02345;Gibercourt;1_Tres_sous_dotee
02346;Gizy;1_Tres_sous_dotee
02347;Gland;2_Sous_dotee
02349;Goudelancourt-lès-Berrieux;1_Tres_sous_dotee
02350;Goudelancourt-lès-Pierrepont;1_Tres_sous_dotee
02351;Goussancourt;1_Tres_sous_dotee
02352;Gouy;3_intermediaire
02353;Grandlup-et-Fay;1_Tres_sous_dotee
02354;Grandrieux;2_Sous_dotee
02355;Gricourt;1_Tres_sous_dotee
02356;Grisolles;2_Sous_dotee
02357;Gronard;1_Tres_sous_dotee
02358;Grougis;3_intermediaire
02359;Grugies;3_intermediaire
02360;Villeneuve-sur-Aisne;3_intermediaire
02361;Guise;1_Tres_sous_dotee
02362;Guivry;1_Tres_sous_dotee
02363;Guny;1_Tres_sous_dotee
02364;Guyencourt;2_Sous_dotee
02366;Hannapes;1_Tres_sous_dotee
02367;Happencourt;2_Sous_dotee
02368;Haramont;1_Tres_sous_dotee
02369;Harcigny;1_Tres_sous_dotee
02370;Hargicourt;1_Tres_sous_dotee
02371;Harly;3_intermediaire
02372;Hartennes-et-Taux;1_Tres_sous_dotee
02373;Hary;1_Tres_sous_dotee
02374;Lehaucourt;1_Tres_sous_dotee
02375;Hautevesnes;1_Tres_sous_dotee
02376;Hauteville;1_Tres_sous_dotee
02377;Haution;1_Tres_sous_dotee
02378;La Hérie;2_Sous_dotee
02379;Le Hérie-la-Viéville;1_Tres_sous_dotee
02380;Hinacourt;1_Tres_sous_dotee
02381;Hirson;2_Sous_dotee
02382;Holnon;1_Tres_sous_dotee
02383;Homblières;3_intermediaire
02384;Houry;1_Tres_sous_dotee
02385;Housset;1_Tres_sous_dotee
02386;Iron;1_Tres_sous_dotee
02387;Itancourt;2_Sous_dotee
02388;Iviers;2_Sous_dotee
02389;Jaulgonne;2_Sous_dotee
02390;Jeancourt;2_Sous_dotee
02391;Jeantes;2_Sous_dotee
02392;Joncourt;1_Tres_sous_dotee
02393;Jouaignes;1_Tres_sous_dotee
02395;Jumencourt;1_Tres_sous_dotee
02396;Jumigny;3_intermediaire
02397;Jussy;1_Tres_sous_dotee
02398;Juvigny;2_Sous_dotee
02399;Juvincourt-et-Damary;3_intermediaire
02400;Laffaux;1_Tres_sous_dotee
02401;Laigny;1_Tres_sous_dotee
02402;Lanchy;1_Tres_sous_dotee
02403;Landifay-et-Bertaignemont;1_Tres_sous_dotee
02404;Landouzy-la-Cour;1_Tres_sous_dotee
02405;Landouzy-la-Ville;2_Sous_dotee
02406;Landricourt;1_Tres_sous_dotee
02407;Laniscourt;1_Tres_sous_dotee
02408;Laon;1_Tres_sous_dotee
02409;Lappion;1_Tres_sous_dotee
02410;Largny-sur-Automne;1_Tres_sous_dotee
02411;Latilly;1_Tres_sous_dotee
02412;Launoy;1_Tres_sous_dotee
02413;Laval-en-Laonnois;1_Tres_sous_dotee
02414;Lavaqueresse;1_Tres_sous_dotee
02415;Laversine;1_Tres_sous_dotee
02416;Lemé;1_Tres_sous_dotee
02417;Lempire;1_Tres_sous_dotee
02418;Lerzy;2_Sous_dotee
02419;Leschelle;2_Sous_dotee
02420;Lesdins;1_Tres_sous_dotee
02421;Lesges;1_Tres_sous_dotee
02422;Lesquielles-Saint-Germain;1_Tres_sous_dotee
02423;Leuilly-sous-Coucy;1_Tres_sous_dotee
02424;Leury;2_Sous_dotee
02425;Leuze;2_Sous_dotee
02426;Levergies;1_Tres_sous_dotee
02427;Lhuys;3_intermediaire
02428;Licy-Clignon;2_Sous_dotee
02429;Lierval;1_Tres_sous_dotee
02430;Liesse-Notre-Dame;1_Tres_sous_dotee
02431;Liez;1_Tres_sous_dotee
02432;Limé;1_Tres_sous_dotee
02433;Lislet;1_Tres_sous_dotee
02435;Logny-lès-Aubenton;2_Sous_dotee
02438;Longpont;1_Tres_sous_dotee
02439;Les Septvallons;3_intermediaire
02440;Lor;3_intermediaire
02441;Louâtre;1_Tres_sous_dotee
02442;Loupeigne;2_Sous_dotee
02443;Lucy-le-Bocage;2_Sous_dotee
02444;Lugny;1_Tres_sous_dotee
02445;Luzoir;2_Sous_dotee
02446;Ly-Fontaine;1_Tres_sous_dotee
02447;Maast-et-Violaine;1_Tres_sous_dotee
02448;Mâchecourt;1_Tres_sous_dotee
02449;Macogny;1_Tres_sous_dotee
02450;Macquigny;1_Tres_sous_dotee
02451;Magny-la-Fosse;1_Tres_sous_dotee
02452;Maissemy;1_Tres_sous_dotee
02453;Maizy;3_intermediaire
02454;La Malmaison;1_Tres_sous_dotee
02455;Malzy;1_Tres_sous_dotee
02456;Manicamp;1_Tres_sous_dotee
02457;Marchais;1_Tres_sous_dotee
02458;Dhuys et Morin-en-Brie;2_Sous_dotee
02459;Marcy;1_Tres_sous_dotee
02460;Marcy-sous-Marle;1_Tres_sous_dotee
02461;Marest-Dampcourt;1_Tres_sous_dotee
02462;Mareuil-en-Dôle;2_Sous_dotee
02463;Marfontaine;1_Tres_sous_dotee
02464;Margival;1_Tres_sous_dotee
02465;Marigny-en-Orxois;2_Sous_dotee
02466;Marizy-Sainte-Geneviève;1_Tres_sous_dotee
02467;Marizy-Saint-Mard;1_Tres_sous_dotee
02468;Marle;1_Tres_sous_dotee
02469;Marly-Gomont;1_Tres_sous_dotee
02470;Martigny;2_Sous_dotee
02471;Martigny-Courpierre;1_Tres_sous_dotee
02472;Mauregny-en-Haye;1_Tres_sous_dotee
02473;Mayot;1_Tres_sous_dotee
02474;Mennessis;1_Tres_sous_dotee
02476;Mennevret;3_intermediaire
02477;Mercin-et-Vaux;2_Sous_dotee
02478;Merlieux-et-Fouquerolles;1_Tres_sous_dotee
02480;Mesbrecourt-Richecourt;1_Tres_sous_dotee
02481;Mesnil-Saint-Laurent;3_intermediaire
02482;Meurival;3_intermediaire
02483;Mézières-sur-Oise;1_Tres_sous_dotee
02484;Mézy-Moulins;2_Sous_dotee
02485;Missy-aux-Bois;2_Sous_dotee
02486;Missy-lès-Pierrepont;1_Tres_sous_dotee
02487;Missy-sur-Aisne;1_Tres_sous_dotee
02488;Molain;3_intermediaire
02489;Molinchart;1_Tres_sous_dotee
02490;Monampteuil;1_Tres_sous_dotee
02491;Monceau-le-Neuf-et-Faucouzy;1_Tres_sous_dotee
02492;Monceau-lès-Leups;1_Tres_sous_dotee
02493;Monceau-le-Waast;1_Tres_sous_dotee
02494;Monceau-sur-Oise;1_Tres_sous_dotee
02495;Mondrepuis;2_Sous_dotee
02496;Monnes;1_Tres_sous_dotee
02497;Mons-en-Laonnois;1_Tres_sous_dotee
02498;Montaigu;1_Tres_sous_dotee
02499;Montbavin;1_Tres_sous_dotee
02500;Montbrehain;3_intermediaire
02501;Montchâlons;1_Tres_sous_dotee
02502;Montcornet;1_Tres_sous_dotee
02503;Mont-d'Origny;1_Tres_sous_dotee
02504;Montescourt-Lizerolles;1_Tres_sous_dotee
02505;Montfaucon;2_Sous_dotee
02506;Montgobert;1_Tres_sous_dotee
02507;Montgru-Saint-Hilaire;1_Tres_sous_dotee
02508;Monthenault;1_Tres_sous_dotee
02509;Monthiers;2_Sous_dotee
02510;Monthurel;1_Tres_sous_dotee
02511;Montigny-en-Arrouaise;3_intermediaire
02512;Montigny-l'Allier;1_Tres_sous_dotee
02513;Montigny-le-Franc;1_Tres_sous_dotee
02514;Montigny-Lengrain;1_Tres_sous_dotee
02515;Montigny-lès-Condé;1_Tres_sous_dotee
02516;Montigny-sous-Marle;1_Tres_sous_dotee
02517;Montigny-sur-Crécy;1_Tres_sous_dotee
02518;Montlevon;1_Tres_sous_dotee
02519;Montloué;1_Tres_sous_dotee
02520;Mont-Notre-Dame;3_intermediaire
02521;Montreuil-aux-Lions;1_Tres_sous_dotee
02522;Mont-Saint-Jean;2_Sous_dotee
02523;Mont-Saint-Martin;3_intermediaire
02524;Mont-Saint-Père;2_Sous_dotee
02525;Morcourt;1_Tres_sous_dotee
02526;Morgny-en-Thiérache;2_Sous_dotee
02527;Morsain;1_Tres_sous_dotee
02528;Mortefontaine;1_Tres_sous_dotee
02529;Mortiers;1_Tres_sous_dotee
02530;Moulins;3_intermediaire
02531;Moussy-Verneuil;3_intermediaire
02532;Moÿ-de-l'Aisne;2_Sous_dotee
02533;Muret-et-Crouttes;1_Tres_sous_dotee
02534;Muscourt;3_intermediaire
02535;Nampcelles-la-Cour;1_Tres_sous_dotee
02536;Nampteuil-sous-Muret;1_Tres_sous_dotee
02537;Nanteuil-la-Fosse;1_Tres_sous_dotee
02538;Nanteuil-Notre-Dame;2_Sous_dotee
02539;Nauroy;1_Tres_sous_dotee
02540;Nesles-la-Montagne;2_Sous_dotee
02541;Neufchâtel-sur-Aisne;3_intermediaire
02542;Neuflieux;1_Tres_sous_dotee
02543;Neuilly-Saint-Front;1_Tres_sous_dotee
02544;Neuve-Maison;2_Sous_dotee
02545;La Neuville-Bosmont;1_Tres_sous_dotee
02546;La Neuville-en-Beine;1_Tres_sous_dotee
02547;La Neuville-Housset;1_Tres_sous_dotee
02548;La Neuville-lès-Dorengt;2_Sous_dotee
02549;Neuville-Saint-Amand;3_intermediaire
02550;Neuville-sur-Ailette;1_Tres_sous_dotee
02551;Neuville-sur-Margival;1_Tres_sous_dotee
02552;Neuvillette;1_Tres_sous_dotee
02553;Nizy-le-Comte;1_Tres_sous_dotee
02554;Nogentel;2_Sous_dotee
02555;Nogent-l'Artaud;2_Sous_dotee
02556;Noircourt;2_Sous_dotee
02557;Noroy-sur-Ourcq;1_Tres_sous_dotee
02558;Le Nouvion-en-Thiérache;2_Sous_dotee
02559;Nouvion-et-Catillon;1_Tres_sous_dotee
02560;Nouvion-le-Comte;1_Tres_sous_dotee
02561;Nouvion-le-Vineux;1_Tres_sous_dotee
02562;Nouvron-Vingré;1_Tres_sous_dotee
02563;Noyales;1_Tres_sous_dotee
02564;Bernoy-le-Château;2_Sous_dotee
02565;Œuilly;3_intermediaire
02566;Ognes;1_Tres_sous_dotee
02567;Ohis;2_Sous_dotee
02568;Oigny-en-Valois;1_Tres_sous_dotee
02569;Oisy;2_Sous_dotee
02570;Ollezy;1_Tres_sous_dotee
02571;Omissy;1_Tres_sous_dotee
02572;Orainville;2_Sous_dotee
02573;Orgeval;1_Tres_sous_dotee
02574;Origny-en-Thiérache;2_Sous_dotee
02575;Origny-Sainte-Benoite;1_Tres_sous_dotee
02576;Osly-Courtil;2_Sous_dotee
02577;Ostel;1_Tres_sous_dotee
02578;Oulches-la-Vallée-Foulon;3_intermediaire
02579;Oulchy-la-Ville;2_Sous_dotee
02580;Oulchy-le-Château;2_Sous_dotee
02581;Paars;1_Tres_sous_dotee
02582;Paissy;3_intermediaire
02583;Pancy-Courtecon;1_Tres_sous_dotee
02584;Papleux;2_Sous_dotee
02585;Parcy-et-Tigny;1_Tres_sous_dotee
02586;Parfondeval;2_Sous_dotee
02587;Parfondru;1_Tres_sous_dotee
02588;Pargnan;3_intermediaire
02589;Pargny-Filain;1_Tres_sous_dotee
02590;Pargny-la-Dhuys;1_Tres_sous_dotee
02591;Pargny-les-Bois;1_Tres_sous_dotee
02592;Parpeville;1_Tres_sous_dotee
02593;Pasly;2_Sous_dotee
02594;Passy-en-Valois;1_Tres_sous_dotee
02595;Passy-sur-Marne;1_Tres_sous_dotee
02596;Pavant;2_Sous_dotee
02598;Pernant;1_Tres_sous_dotee
02599;Pierremande;1_Tres_sous_dotee
02600;Pierrepont;1_Tres_sous_dotee
02601;Pignicourt;2_Sous_dotee
02602;Pinon;1_Tres_sous_dotee
02604;Pithon;1_Tres_sous_dotee
02605;Pleine-Selve;1_Tres_sous_dotee
02606;Le Plessier-Huleu;1_Tres_sous_dotee
02607;Ploisy;2_Sous_dotee
02608;Plomion;1_Tres_sous_dotee
02609;Ployart-et-Vaurseine;1_Tres_sous_dotee
02610;Pommiers;2_Sous_dotee
02612;Pont-Arcy;3_intermediaire
02613;Pontavert;3_intermediaire
02614;Pontru;1_Tres_sous_dotee
02615;Pontruet;1_Tres_sous_dotee
02616;Pont-Saint-Mard;1_Tres_sous_dotee
02617;Pouilly-sur-Serre;1_Tres_sous_dotee
02618;Prémont;3_intermediaire
02619;Prémontré;1_Tres_sous_dotee
02620;Presles-et-Boves;1_Tres_sous_dotee
02621;Presles-et-Thierny;1_Tres_sous_dotee
02622;Priez;1_Tres_sous_dotee
02623;Prisces;1_Tres_sous_dotee
02624;Proisy;1_Tres_sous_dotee
02625;Proix;1_Tres_sous_dotee
02626;Prouvais;3_intermediaire
02627;Proviseux-et-Plesnoy;3_intermediaire
02628;Puiseux-en-Retz;1_Tres_sous_dotee
02629;Puisieux-et-Clanlieu;1_Tres_sous_dotee
02631;Quierzy;1_Tres_sous_dotee
02632;Quincy-Basse;1_Tres_sous_dotee
02633;Quincy-sous-le-Mont;1_Tres_sous_dotee
02634;Raillimont;2_Sous_dotee
02635;Ramicourt;3_intermediaire
02636;Regny;1_Tres_sous_dotee
02637;Remaucourt;1_Tres_sous_dotee
02638;Remies;1_Tres_sous_dotee
02639;Remigny;1_Tres_sous_dotee
02640;Renansart;1_Tres_sous_dotee
02641;Renneval;1_Tres_sous_dotee
02642;Résigny;2_Sous_dotee
02643;Ressons-le-Long;1_Tres_sous_dotee
02644;Retheuil;1_Tres_sous_dotee
02645;Reuilly-Sauvigny;1_Tres_sous_dotee
02647;Ribeauville;2_Sous_dotee
02648;Ribemont;1_Tres_sous_dotee
02649;Rocourt-Saint-Martin;2_Sous_dotee
02650;Rocquigny;3_intermediaire
02651;Rogécourt;1_Tres_sous_dotee
02652;Rogny;1_Tres_sous_dotee
02653;Romeny-sur-Marne;2_Sous_dotee
02654;Romery;1_Tres_sous_dotee
02655;Ronchères;2_Sous_dotee
02656;Roucy;2_Sous_dotee
02657;Rougeries;1_Tres_sous_dotee
02658;Roupy;1_Tres_sous_dotee
02659;Rouvroy;1_Tres_sous_dotee
02660;Rouvroy-sur-Serre;2_Sous_dotee
02661;Royaucourt-et-Chailvet;1_Tres_sous_dotee
02662;Rozet-Saint-Albin;1_Tres_sous_dotee
02663;Rozières-sur-Crise;1_Tres_sous_dotee
02664;Rozoy-Bellevalle;2_Sous_dotee
02665;Grand-Rozoy;1_Tres_sous_dotee
02666;Rozoy-sur-Serre;2_Sous_dotee
02667;Saconin-et-Breuil;1_Tres_sous_dotee
02668;Sains-Richaumont;1_Tres_sous_dotee
02670;Saint-Algis;1_Tres_sous_dotee
02671;Saint-Aubin;1_Tres_sous_dotee
02672;Saint-Bandry;1_Tres_sous_dotee
02673;Saint-Christophe-à-Berry;1_Tres_sous_dotee
02674;Saint-Clément;2_Sous_dotee
02675;Sainte-Croix;1_Tres_sous_dotee
02676;Saint-Erme-Outre-et-Ramecourt;1_Tres_sous_dotee
02677;Saint-Eugène;2_Sous_dotee
02678;Sainte-Geneviève;2_Sous_dotee
02679;Saint-Gengoulph;1_Tres_sous_dotee
02680;Saint-Gobain;1_Tres_sous_dotee
02681;Saint-Gobert;1_Tres_sous_dotee
02682;Saint-Mard;1_Tres_sous_dotee
02683;Saint-Martin-Rivière;2_Sous_dotee
02684;Saint-Michel;2_Sous_dotee
02685;Saint-Nicolas-aux-Bois;1_Tres_sous_dotee
02686;Saint-Paul-aux-Bois;1_Tres_sous_dotee
02687;Saint-Pierre-Aigle;1_Tres_sous_dotee
02688;Saint-Pierre-lès-Franqueville;1_Tres_sous_dotee
02689;Saint-Pierremont;1_Tres_sous_dotee
02690;Sainte-Preuve;1_Tres_sous_dotee
02691;Saint-Quentin;3_intermediaire
02693;Saint-Rémy-Blanzy;1_Tres_sous_dotee
02694;Saint-Simon;1_Tres_sous_dotee
02696;Saint-Thomas;1_Tres_sous_dotee
02697;Samoussy;1_Tres_sous_dotee
02698;Sancy-les-Cheminots;1_Tres_sous_dotee
02699;Saponay;2_Sous_dotee
02701;Saulchery;2_Sous_dotee
02702;Savy;1_Tres_sous_dotee
02703;Seboncourt;3_intermediaire
02704;Selens;1_Tres_sous_dotee
02705;La Selve;1_Tres_sous_dotee
02706;Septmonts;2_Sous_dotee
02707;Septvaux;1_Tres_sous_dotee
02708;Sequehart;1_Tres_sous_dotee
02709;Serain;3_intermediaire
02710;Seraucourt-le-Grand;2_Sous_dotee
02711;Serches;2_Sous_dotee
02712;Sergy;2_Sous_dotee
02713;Seringes-et-Nesles;2_Sous_dotee
02714;Sermoise;2_Sous_dotee
02715;Serval;3_intermediaire
02716;Servais;1_Tres_sous_dotee
02717;Séry-lès-Mézières;1_Tres_sous_dotee
02718;Silly-la-Poterie;1_Tres_sous_dotee
02719;Sinceny;1_Tres_sous_dotee
02720;Sissonne;1_Tres_sous_dotee
02721;Sissy;1_Tres_sous_dotee
02722;Soissons;2_Sous_dotee
02723;Soize;1_Tres_sous_dotee
02724;Sommelans;1_Tres_sous_dotee
02725;Sommeron;2_Sous_dotee
02726;Sommette-Eaucourt;1_Tres_sous_dotee
02727;Sons-et-Ronchères;1_Tres_sous_dotee
02728;Sorbais;1_Tres_sous_dotee
02729;Soucy;1_Tres_sous_dotee
02730;Soupir;1_Tres_sous_dotee
02731;Le Sourd;1_Tres_sous_dotee
02732;Surfontaine;1_Tres_sous_dotee
02734;Taillefontaine;1_Tres_sous_dotee
02735;Tannières;1_Tres_sous_dotee
02736;Tartiers;1_Tres_sous_dotee
02737;Tavaux-et-Pontséricourt;1_Tres_sous_dotee
02738;Tergnier;1_Tres_sous_dotee
02739;Terny-Sorny;1_Tres_sous_dotee
02740;Thenailles;1_Tres_sous_dotee
02741;Thenelles;1_Tres_sous_dotee
02742;Thiernu;1_Tres_sous_dotee
02743;Le Thuel;1_Tres_sous_dotee
02744;Torcy-en-Valois;2_Sous_dotee
02745;Toulis-et-Attencourt;1_Tres_sous_dotee
02746;Travecy;1_Tres_sous_dotee
02747;Trefcon;1_Tres_sous_dotee
02748;Trélou-sur-Marne;1_Tres_sous_dotee
02749;Troësnes;1_Tres_sous_dotee
02750;Trosly-Loire;1_Tres_sous_dotee
02751;Trucy;1_Tres_sous_dotee
02752;Tugny-et-Pont;1_Tres_sous_dotee
02753;Tupigny;1_Tres_sous_dotee
02754;Ugny-le-Gay;1_Tres_sous_dotee
02755;Urcel;1_Tres_sous_dotee
02756;Urvillers;2_Sous_dotee
02757;Vadencourt;1_Tres_sous_dotee
02758;Vailly-sur-Aisne;1_Tres_sous_dotee
02759;La Vallée-au-Blé;1_Tres_sous_dotee
02760;La Vallée-Mulâtre;2_Sous_dotee
02761;Variscourt;3_intermediaire
02762;Vassens;1_Tres_sous_dotee
02763;Vasseny;1_Tres_sous_dotee
02764;Vassogne;3_intermediaire
02765;Vaucelles-et-Beffecourt;1_Tres_sous_dotee
02766;Vaudesson;1_Tres_sous_dotee
02767;Vauxrezis;2_Sous_dotee
02768;Vauxaillon;1_Tres_sous_dotee
02769;Vaux-Andigny;3_intermediaire
02770;Vauxbuin;2_Sous_dotee
02772;Vaux-en-Vermandois;1_Tres_sous_dotee
02773;Vauxtin;1_Tres_sous_dotee
02774;Vendelles;1_Tres_sous_dotee
02775;Vendeuil;1_Tres_sous_dotee
02776;Vendhuile;1_Tres_sous_dotee
02777;Vendières;2_Sous_dotee
02778;Vendresse-Beaulne;3_intermediaire
02779;Vénérolles;2_Sous_dotee
02780;Venizel;2_Sous_dotee
02781;Verdilly;2_Sous_dotee
02782;Le Verguier;1_Tres_sous_dotee
02783;Grand-Verly;1_Tres_sous_dotee
02784;Petit-Verly;3_intermediaire
02785;Vermand;1_Tres_sous_dotee
02786;Verneuil-sous-Coucy;1_Tres_sous_dotee
02787;Verneuil-sur-Serre;1_Tres_sous_dotee
02788;Versigny;1_Tres_sous_dotee
02789;Vervins;1_Tres_sous_dotee
02790;Vesles-et-Caumont;1_Tres_sous_dotee
02791;Veslud;1_Tres_sous_dotee
02792;Veuilly-la-Poterie;2_Sous_dotee
02793;Vézaponin;1_Tres_sous_dotee
02794;Vézilly;1_Tres_sous_dotee
02795;Vic-sur-Aisne;1_Tres_sous_dotee
02796;Vichel-Nanteuil;1_Tres_sous_dotee
02797;Viel-Arcy;3_intermediaire
02798;Viels-Maisons;1_Tres_sous_dotee
02799;Vierzy;1_Tres_sous_dotee
02800;Viffort;2_Sous_dotee
02801;Vigneux-Hocquet;1_Tres_sous_dotee
02802;La Ville-aux-Bois-lès-Dizy;1_Tres_sous_dotee
02803;La Ville-aux-Bois-lès-Pontavert;3_intermediaire
02804;Villemontoire;1_Tres_sous_dotee
02805;Villeneuve-Saint-Germain;2_Sous_dotee
02806;Villeneuve-sur-Fère;2_Sous_dotee
02807;Villequier-Aumont;1_Tres_sous_dotee
02808;Villeret;1_Tres_sous_dotee
02809;Villers-Agron-Aiguizy;1_Tres_sous_dotee
02810;Villers-Cotterêts;1_Tres_sous_dotee
02812;Villers-Hélon;1_Tres_sous_dotee
02813;Villers-le-Sec;1_Tres_sous_dotee
02814;Villers-lès-Guise;1_Tres_sous_dotee
02815;Villers-Saint-Christophe;1_Tres_sous_dotee
02816;Villers-sur-Fère;2_Sous_dotee
02817;Ville-Savoye;3_intermediaire
02818;Villiers-Saint-Denis;2_Sous_dotee
02819;Vincy-Reuil-et-Magny;1_Tres_sous_dotee
02820;Viry-Noureuil;1_Tres_sous_dotee
02821;Vivaise;1_Tres_sous_dotee
02822;Vivières;1_Tres_sous_dotee
02823;Voharies;1_Tres_sous_dotee
02824;Vorges;1_Tres_sous_dotee
02826;Voulpaix;1_Tres_sous_dotee
02827;Voyenne;1_Tres_sous_dotee
02828;Vregny;2_Sous_dotee
02829;Vuillery;1_Tres_sous_dotee
02830;Wassigny;2_Sous_dotee
02831;Watigny;2_Sous_dotee
02832;Wiège-Faty;1_Tres_sous_dotee
02833;Wimy;2_Sous_dotee
02834;Wissignicourt;1_Tres_sous_dotee
03001;Abrest;3_intermediaire
03002;Agonges;2_Sous_dotee
03003;Ainay-le-Château;1_Tres_sous_dotee
03004;Andelaroche;2_Sous_dotee
03005;Archignat;1_Tres_sous_dotee
03006;Arfeuilles;2_Sous_dotee
03007;Arpheuilles-Saint-Priest;1_Tres_sous_dotee
03008;Arronnes;2_Sous_dotee
03009;Aubigny;3_intermediaire
03010;Audes;1_Tres_sous_dotee
03011;Aurouër;3_intermediaire
03012;Autry-Issards;2_Sous_dotee
03013;Avermes;3_intermediaire
03014;Avrilly;1_Tres_sous_dotee
03015;Bagneux;3_intermediaire
03016;Barberier;3_intermediaire
03017;Barrais-Bussolles;2_Sous_dotee
03018;Bayet;3_intermediaire
03019;Beaulon;1_Tres_sous_dotee
03020;Beaune-d'Allier;1_Tres_sous_dotee
03021;Bègues;2_Sous_dotee
03022;Bellenaves;2_Sous_dotee
03023;Bellerive-sur-Allier;3_intermediaire
03024;Bert;2_Sous_dotee
03025;Bessay-sur-Allier;1_Tres_sous_dotee
03026;Besson;2_Sous_dotee
03027;Bézenet;1_Tres_sous_dotee
03028;Billezois;2_Sous_dotee
03029;Billy;3_intermediaire
03030;Biozat;2_Sous_dotee
03031;Bizeneuille;1_Tres_sous_dotee
03032;Blomard;1_Tres_sous_dotee
03033;Bost;5b_Non_prioritaire
03034;Boucé;3_intermediaire
03035;Le Bouchaud;2_Sous_dotee
03036;Bourbon-l'Archambault;1_Tres_sous_dotee
03037;Braize;1_Tres_sous_dotee
03038;Bransat;3_intermediaire
